id,artwork_id,engraving_id
78139,10999,2
78140,10999,10
78141,10999,3
78142,10999,19
54117,11000,8
54118,11000,15
54119,11000,4
54120,11000,3
54121,11000,19
54122,11000,13
31538,11001,3
31539,11001,5
31540,11001,8
20647,11002,2
20648,11002,4
20649,11002,5
20650,11002,8
20651,11002,14
20652,11002,16
20653,11002,17
41199,11003,1
41200,11003,2
41201,11003,4
41202,11003,5
41203,11003,8
41204,11003,11
41205,11003,15
41206,11003,17
74835,11005,7
74836,11005,8
74837,11005,6
74838,11005,15
74839,11005,14
74840,11005,2
74841,11005,11
74842,11005,10
74843,11005,19
74844,11005,13
74845,11005,12
59706,11006,8
59707,11006,15
59708,11006,4
59709,11006,3
59710,11006,19
59711,11006,13
30591,11007,2
30592,11007,4
30593,11007,8
30594,11007,16
30595,11007,19
83598,11008,8
83599,11008,9
83600,11008,6
83601,11008,15
83602,11008,14
83603,11008,2
83604,11008,11
83605,11008,17
83606,11008,12
58298,11009,7
58299,11009,15
58300,11009,5
58301,11009,2
58302,11009,10
58303,11009,3
58304,11009,19
58305,11009,12
46441,11010,1
46442,11010,2
46443,11010,4
46444,11010,5
46445,11010,6
46446,11010,8
46447,11010,10
46448,11010,11
46449,11010,15
46450,11010,17
94408,11011,8
94409,11011,6
94410,11011,16
94411,11011,5
94412,11011,4
94413,11011,2
94414,11011,19
94415,11011,12
8243,11012,2
8244,11012,12
8245,11012,15
75299,11014,7
75300,11014,8
75301,11014,6
75302,11014,15
75303,11014,14
75304,11014,2
75305,11014,10
75306,11014,19
75307,11014,13
75308,11014,12
77729,11015,8
77730,11015,6
77731,11015,15
77732,11015,4
77733,11015,10
77734,11015,3
77735,11015,17
90680,11016,8
90681,11016,15
90682,11016,4
90683,11016,3
90684,11016,19
68574,11017,8
68575,11017,15
68576,11017,4
68577,11017,2
68578,11017,11
68579,11017,19
68580,11017,12
55200,11018,8
55201,11018,9
55202,11018,15
55203,11018,4
55204,11018,2
55205,11018,19
7156,11021,3
7157,11021,4
7158,11021,8
7159,11021,12
7160,11021,15
7161,11021,17
9028,11023,2
9029,11023,10
9030,11023,11
9031,11023,15
9032,11023,17
56308,11025,8
56309,11025,5
56310,11025,3
56311,11025,19
85540,11027,8
85541,11027,9
85542,11027,6
85543,11027,15
85544,11027,14
85545,11027,2
85546,11027,10
85547,11027,19
21239,11028,2
21240,11028,4
21241,11028,8
21242,11028,16
21243,11028,19
37521,11029,3
37522,11029,4
37523,11029,8
37524,11029,15
37525,11029,19
65261,11031,8
65262,11031,15
65263,11031,14
65264,11031,2
65265,11031,17
32580,11033,3
32581,11033,5
32582,11033,8
32583,11033,15
32584,11033,18
8251,11034,2
8252,11034,7
8253,11034,11
8254,11034,13
8255,11034,15
8256,11034,19
2850,11035,2
2851,11035,4
2852,11035,8
2853,11035,9
2854,11035,16
2855,11035,18
31781,11036,3
31782,11036,5
31783,11036,8
32168,11037,3
32169,11037,5
32170,11037,7
32171,11037,13
32172,11037,15
32173,11037,18
14567,11038,2
14568,11038,4
14569,11038,5
14570,11038,6
14571,11038,8
14572,11038,10
14573,11038,12
14574,11038,13
14575,11038,15
14576,11038,18
46451,11039,1
46452,11039,2
46453,11039,4
46454,11039,5
46455,11039,6
46456,11039,8
46457,11039,10
46458,11039,11
46459,11039,15
46460,11039,17
27696,11040,3
27697,11040,5
27698,11040,8
88136,11041,7
88137,11041,15
88138,11041,4
88139,11041,3
88140,11041,18
88141,11041,13
53352,11042,8
53353,11042,6
53354,11042,15
53355,11042,14
53356,11042,2
53357,11042,10
53358,11042,17
53359,11042,13
53360,11042,12
11972,11043,2
11973,11043,7
11974,11043,8
11975,11043,9
11976,11043,14
11977,11043,15
11978,11043,19
50234,11044,8
50235,11044,9
50236,11044,15
50237,11044,14
50238,11044,2
50239,11044,11
50240,11044,17
50241,11044,12
83607,11045,8
83608,11045,9
83609,11045,6
83610,11045,15
83611,11045,14
83612,11045,2
83613,11045,11
83614,11045,10
83615,11045,17
83616,11045,12
83650,11046,8
83651,11046,6
83652,11046,15
83653,11046,14
83654,11046,2
83655,11046,11
83656,11046,17
83657,11046,12
8257,11047,2
8258,11047,7
8259,11047,13
8260,11047,15
8261,11047,17
90287,11048,8
90288,11048,15
90289,11048,4
90290,11048,3
90291,11048,18
21244,11049,2
21245,11049,4
21246,11049,8
21247,11049,13
21248,11049,16
21249,11049,19
20080,11050,13
20081,11050,16
86002,11051,8
86003,11051,9
86004,11051,6
86005,11051,15
86006,11051,14
86007,11051,2
86008,11051,11
86009,11051,10
86010,11051,19
86011,11051,12
30347,11052,3
30348,11052,5
30349,11052,9
90292,11053,7
90293,11053,15
90294,11053,4
90295,11053,3
90296,11053,18
23404,11054,2
23405,11054,4
23406,11054,5
23407,11054,6
23408,11054,8
23409,11054,10
23410,11054,11
23411,11054,12
23412,11054,13
23413,11054,15
23414,11054,18
51304,11055,8
51305,11055,15
51306,11055,14
51307,11055,2
51308,11055,19
51309,11055,13
8267,11056,3
8268,11056,13
8269,11056,15
8270,11056,19
83633,11057,8
83634,11057,6
83635,11057,15
83636,11057,14
83637,11057,2
83638,11057,11
83639,11057,19
83640,11057,12
18284,11058,2
18285,11058,4
18286,11058,5
18287,11058,8
18288,11058,10
18289,11058,14
18290,11058,16
18291,11058,17
90902,11059,7
90903,11059,15
90904,11059,5
90905,11059,3
90906,11059,19
21250,11061,2
21251,11061,4
21252,11061,8
21253,11061,16
21254,11061,19
30350,11062,3
30351,11062,5
30352,11062,8
30353,11063,3
30354,11063,5
30355,11063,7
32154,11064,3
32155,11064,5
32156,11064,15
32157,11064,18
30356,11065,3
30357,11065,5
30358,11065,8
66188,11066,8
66189,11066,15
66190,11066,4
66191,11066,3
66192,11066,18
32560,11067,2
32561,11067,4
32562,11067,8
32563,11067,16
32564,11067,18
32158,11068,3
32159,11068,5
32160,11068,8
32161,11068,15
32162,11068,18
32163,11069,3
32164,11069,5
32165,11069,8
32166,11069,15
32167,11069,18
83617,11070,7
83618,11070,8
83619,11070,6
83620,11070,15
83621,11070,14
83622,11070,2
83623,11070,11
83624,11070,17
83625,11070,12
35882,11071,1
35883,11071,2
35884,11071,6
35885,11071,8
35886,11071,12
35887,11071,14
35888,11071,16
35889,11071,19
78143,11071,9
78144,11071,10
78145,11071,3
35607,11073,2
35608,11073,4
35609,11073,5
35610,11073,6
35611,11073,8
35612,11073,11
35613,11073,12
35614,11073,15
35615,11073,18
48288,11074,2
48289,11074,5
48290,11074,6
48291,11074,8
48292,11074,10
48293,11074,11
48294,11074,12
48295,11074,15
48296,11074,18
31440,11075,3
31441,11075,5
31442,11075,8
31443,11076,1
31444,11076,3
31445,11076,5
31446,11076,7
75309,11077,8
75310,11077,6
75311,11077,15
75312,11077,14
75313,11077,2
75314,11077,11
75315,11077,10
75316,11077,19
75317,11077,12
31383,11078,3
31384,11078,5
31385,11078,8
6315,11080,2
6316,11080,4
6317,11080,5
6318,11080,8
6319,11080,16
6320,11080,17
77255,11081,8
77256,11081,6
77257,11081,15
77258,11081,14
77259,11081,2
77260,11081,19
77261,11081,12
77262,11081,10
5077,11082,3
5078,11082,7
5079,11082,15
5080,11082,19
69073,11083,8
69074,11083,9
69075,11083,6
69076,11083,16
69077,11083,5
69078,11083,4
69079,11083,2
69080,11083,18
69081,11083,19
93525,11084,7
93526,11084,8
93527,11084,6
93528,11084,16
93529,11084,14
93530,11084,2
93531,11084,11
93532,11084,10
93533,11084,19
93534,11084,13
93535,11084,12
5081,11088,3
5082,11088,7
5083,11088,15
5084,11088,19
33551,11090,3
33552,11090,5
33553,11090,8
33554,11090,15
33555,11090,18
27699,11091,1
27700,11091,3
27701,11091,5
27702,11091,6
55771,11092,8
55772,11092,15
55773,11092,4
55774,11092,2
55775,11092,3
55776,11092,17
55777,11092,13
65266,11093,7
65267,11093,8
65268,11093,15
65269,11093,14
65270,11093,2
65271,11093,10
65272,11093,17
65273,11093,12
29859,11095,2
29860,11095,4
29861,11095,10
29862,11095,15
29863,11095,17
34048,11096,2
34049,11096,8
34050,11096,12
34051,11096,14
34052,11096,15
71958,11097,9
71959,11097,15
71960,11097,4
71961,11097,3
71962,11097,18
69082,11098,8
69083,11098,9
69084,11098,6
69085,11098,16
69086,11098,5
69087,11098,4
69088,11098,2
69089,11098,11
69090,11098,10
69091,11098,18
69092,11098,19
69093,11098,12
52148,11099,8
52149,11099,9
52150,11099,6
52151,11099,15
52152,11099,14
52153,11099,2
52154,11099,19
52155,11099,13
52156,11099,12
75536,11100,8
75537,11100,6
75538,11100,15
75539,11100,14
75540,11100,2
75541,11100,11
75542,11100,10
75543,11100,19
75318,11101,8
75319,11101,6
75320,11101,15
75321,11101,14
75322,11101,2
75323,11101,11
75324,11101,10
75325,11101,19
75326,11101,12
23415,11103,2
23416,11103,14
23417,11103,15
23418,11104,2
23419,11104,11
23420,11104,12
23421,11104,14
23422,11104,15
23423,11104,18
23424,11105,2
23425,11105,4
23426,11105,5
23427,11105,6
23428,11105,8
23429,11105,11
23430,11105,15
23431,11105,18
23446,11106,2
23447,11106,4
23448,11106,5
23449,11106,8
23450,11106,11
23451,11106,13
23452,11106,15
23453,11106,18
24348,11107,2
24349,11107,8
24350,11107,13
24351,11107,14
24352,11107,18
24353,11108,2
24354,11108,3
24355,11108,7
24356,11108,8
24357,11108,11
24358,11108,15
24359,11108,18
5726,11109,2
5727,11109,8
5728,11109,16
5729,11109,18
46247,11109,4
46248,11109,5
5730,11110,2
5731,11110,8
5732,11110,16
5733,11110,18
46249,11110,4
46250,11110,5
5734,11111,2
5735,11111,8
5736,11111,16
5737,11111,18
46251,11111,4
46252,11111,5
5738,11112,2
5739,11112,8
5740,11112,16
5741,11112,18
46253,11112,4
46254,11112,5
5742,11113,2
5743,11113,8
5744,11113,12
5745,11113,16
5746,11113,18
46255,11113,4
46256,11113,5
5747,11114,2
5748,11114,4
5749,11114,5
5750,11114,8
5751,11114,12
5752,11114,16
5753,11114,18
93536,11116,7
93537,11116,8
93538,11116,6
93539,11116,16
93540,11116,14
93541,11116,2
93542,11116,11
93543,11116,10
93544,11116,19
93545,11116,13
93546,11116,12
74747,11117,8
74748,11117,6
74749,11117,15
74750,11117,14
74751,11117,2
74752,11117,11
74753,11117,10
74754,11117,19
38174,11118,2
38175,11118,4
38176,11118,8
38177,11118,16
38178,11118,17
35616,11119,2
35617,11119,5
35618,11119,6
35619,11119,8
35620,11119,11
35621,11119,12
35622,11119,15
35623,11119,18
46271,11120,1
46272,11120,2
46273,11120,4
46274,11120,5
46275,11120,6
46276,11120,8
46277,11120,11
46278,11120,15
46279,11120,17
22069,11121,2
22070,11121,4
22071,11121,5
22072,11121,6
22073,11121,8
22074,11121,10
22075,11121,11
22076,11121,12
22077,11121,15
22078,11121,19
50242,11122,8
50243,11122,9
50244,11122,15
50245,11122,14
50246,11122,2
50247,11122,11
50248,11122,19
50249,11122,13
45543,11124,1
45544,11124,2
45545,11124,4
45546,11124,5
45547,11124,6
45548,11124,8
45549,11124,12
45550,11124,15
45551,11124,17
35629,11125,2
35630,11125,4
35631,11125,5
35632,11125,6
35633,11125,8
35634,11125,11
35635,11125,12
35636,11125,15
35637,11125,18
35657,11126,2
35658,11126,4
35659,11126,5
35660,11126,6
35661,11126,8
35662,11126,11
35663,11126,12
35664,11126,15
35665,11126,18
35643,11127,2
35644,11127,4
35645,11127,5
35646,11127,6
35647,11127,8
35648,11127,11
35649,11127,12
35650,11127,15
35651,11127,18
48078,11129,2
48079,11129,7
48080,11129,11
48081,11129,14
48082,11129,16
48083,11129,17
38807,11130,2
38808,11130,4
38809,11130,8
38810,11130,16
38811,11130,17
2467,11132,3
2468,11132,7
2469,11132,15
2470,11132,19
30344,11133,3
30345,11133,5
30346,11133,7
89606,11134,8
89607,11134,15
89608,11134,4
89609,11134,3
89610,11134,18
38386,11135,2
38387,11135,4
38388,11135,5
38389,11135,8
38390,11135,10
38391,11135,11
38392,11135,15
38393,11135,18
30184,11136,3
30185,11136,5
30186,11136,7
88615,11137,8
88616,11137,15
88617,11137,4
88618,11137,3
88619,11137,18
87645,11138,8
87646,11138,15
87647,11138,4
87648,11138,3
87649,11138,18
88625,11139,8
88626,11139,15
88627,11139,4
88628,11139,3
88629,11139,18
88142,11140,8
88143,11140,15
88144,11140,5
88145,11140,2
88146,11140,18
75591,11141,8
75592,11141,9
75593,11141,6
75594,11141,15
75595,11141,14
75596,11141,2
75597,11141,11
75598,11141,10
75599,11141,19
32145,11142,3
32146,11142,5
32147,11142,8
32148,11142,15
32149,11142,18
31380,11143,3
31381,11143,5
31382,11143,8
90572,11144,9
90573,11144,15
90574,11144,4
90575,11144,3
90576,11144,18
32150,11145,3
32151,11145,5
32152,11145,15
32153,11145,18
38377,11146,2
38378,11146,4
38379,11146,5
38380,11146,7
38381,11146,8
38382,11146,10
38383,11146,11
38384,11146,15
38385,11146,18
2620,11147,2
2621,11147,6
2622,11147,7
2623,11147,11
2624,11147,12
2625,11147,15
2626,11147,17
61056,11148,8
61057,11148,15
61058,11148,4
61059,11148,3
61060,11148,19
61061,11148,17
61062,11148,12
90988,11149,8
90989,11149,15
90990,11149,4
90991,11149,3
90992,11149,19
25890,11151,2
25891,11151,8
25892,11151,9
25893,11151,11
25894,11151,14
25895,11151,16
25896,11151,17
88630,11153,8
88631,11153,15
88632,11153,4
88633,11153,3
88634,11153,18
91535,11154,8
91536,11154,15
91537,11154,4
91538,11154,3
91539,11154,19
91540,11154,13
90907,11156,7
90908,11156,6
90909,11156,15
90910,11156,14
90911,11156,2
90912,11156,11
90913,11156,19
90914,11156,12
9113,11157,3
9114,11157,5
9115,11157,8
9116,11157,12
9117,11157,16
9118,11157,19
58651,11159,8
58652,11159,15
58653,11159,4
58654,11159,2
58655,11159,10
58656,11159,19
58657,11159,12
49359,11160,3
49360,11160,4
49361,11160,6
49362,11160,12
49363,11160,13
49364,11160,15
49365,11160,18
58658,11161,8
58659,11161,15
58660,11161,4
58661,11161,3
58662,11161,19
51310,11163,8
51311,11163,9
51312,11163,15
51313,11163,14
51314,11163,2
51315,11163,19
51316,11163,13
64382,11164,7
64383,11164,8
64384,11164,15
64385,11164,14
64386,11164,2
64387,11164,17
64656,11165,8
64657,11165,15
64658,11165,14
64659,11165,2
64660,11165,17
78830,11167,8
78831,11167,9
78832,11167,15
78833,11167,4
78834,11167,11
78835,11167,3
78836,11167,17
41207,11168,3
41208,11168,4
41209,11168,8
41210,11168,15
41211,11168,18
93039,11169,7
93040,11169,6
93041,11169,15
93042,11169,14
93043,11169,2
93044,11169,11
93045,11169,10
93046,11169,19
93047,11169,12
84837,11171,8
84838,11171,15
84839,11171,5
84840,11171,3
84841,11171,19
84842,11172,8
84843,11172,15
84844,11172,5
84845,11172,3
84846,11172,19
73759,11173,8
73760,11173,15
73761,11173,4
73762,11173,3
73763,11173,18
32974,11174,3
32975,11174,4
32976,11174,8
32977,11174,15
32978,11174,19
53361,11177,8
53362,11177,6
53363,11177,15
53364,11177,14
53365,11177,2
53366,11177,10
53367,11177,17
53368,11177,13
53369,11177,12
8271,11179,3
8272,11179,13
8273,11179,15
8274,11179,19
73959,11180,7
73960,11180,6
73961,11180,15
73962,11180,14
73963,11180,2
73964,11180,11
73965,11180,10
73966,11180,19
73967,11180,13
73968,11180,12
57438,11181,8
57439,11181,9
57440,11181,6
57441,11181,5
57442,11181,4
57443,11181,2
57444,11181,11
57445,11181,10
57446,11181,19
57447,11181,12
73969,11183,7
73970,11183,15
73971,11183,5
73972,11183,3
73973,11183,19
49366,11187,3
49367,11187,4
49368,11187,6
49369,11187,12
49370,11187,13
49371,11187,15
49372,11187,18
89601,11188,8
89602,11188,15
89603,11188,4
89604,11188,3
89605,11188,18
66168,11189,8
66169,11189,15
66170,11189,4
66171,11189,3
66172,11189,18
66163,11190,8
66164,11190,15
66165,11190,4
66166,11190,3
66167,11190,18
89958,11191,7
89959,11191,15
89960,11191,4
89961,11191,3
89962,11191,18
10302,11192,2
10303,11192,13
10304,11192,15
10305,11192,18
30341,11193,3
30342,11193,5
30343,11193,8
48297,11194,2
48298,11194,5
48299,11194,6
48300,11194,8
48301,11194,11
48302,11194,12
48303,11194,15
48304,11194,18
32140,11195,3
32141,11195,5
32142,11195,8
32143,11195,15
32144,11195,18
87650,11196,8
87651,11196,15
87652,11196,4
87653,11196,3
87654,11196,18
61415,11197,8
61416,11197,15
61417,11197,4
61418,11197,3
61419,11197,18
31778,11198,3
31779,11198,5
31780,11198,8
89596,11199,7
89597,11199,15
89598,11199,4
89599,11199,3
89600,11199,18
88635,11200,8
88636,11200,15
88637,11200,4
88638,11200,3
88639,11200,18
30181,11202,3
30182,11202,5
30183,11202,8
89616,11204,7
89617,11204,15
89618,11204,4
89619,11204,3
89620,11204,18
20082,11205,2
20083,11205,4
20084,11205,5
20085,11205,6
20086,11205,8
20087,11205,10
20088,11205,11
20089,11205,12
20090,11205,13
20091,11205,16
20092,11205,18
66173,11206,8
66174,11206,15
66175,11206,4
66176,11206,3
66177,11206,18
48338,11207,2
48339,11207,5
48340,11207,6
48341,11207,8
48342,11207,15
48343,11207,18
31377,11208,3
31378,11208,5
31379,11208,7
10306,11209,2
10307,11209,4
10308,11209,5
10309,11209,8
10310,11209,11
10311,11209,13
10312,11209,15
10313,11209,18
31374,11210,3
31375,11210,5
31376,11210,7
35526,11211,3
35527,11211,5
35528,11211,6
35529,11211,15
35530,11211,18
66148,11212,8
66149,11212,15
66150,11212,4
66151,11212,3
66152,11212,18
10314,11213,2
10315,11213,4
10316,11213,15
10317,11213,18
89963,11214,7
89964,11214,15
89965,11214,4
89966,11214,3
89967,11214,18
61420,11216,8
61421,11216,15
61422,11216,4
61423,11216,3
61424,11216,18
89621,11217,7
89622,11217,15
89623,11217,4
89624,11217,3
89625,11217,18
30338,11218,3
30339,11218,5
30340,11218,8
30178,11219,3
30179,11219,5
30180,11219,8
32126,11221,3
32127,11221,5
32128,11221,7
32129,11221,15
32130,11221,18
47827,11222,2
47828,11222,6
47829,11222,7
47830,11222,8
47831,11222,12
47832,11222,14
47833,11222,15
47834,11222,18
32131,11223,3
32132,11223,5
32133,11223,15
32134,11223,18
19071,11224,3
19072,11224,5
19073,11224,8
19074,11224,12
19075,11224,16
19076,11224,19
32286,11225,3
32287,11225,5
32288,11225,8
32289,11225,15
32290,11225,18
88640,11226,8
88641,11226,15
88642,11226,4
88643,11226,3
88644,11226,18
32135,11227,3
32136,11227,5
32137,11227,7
32138,11227,15
32139,11227,18
2152,11228,2
2153,11228,6
2154,11228,8
2155,11228,14
2156,11228,16
2157,11228,19
45340,11228,12
82360,11229,7
82361,11229,8
82362,11229,6
82363,11229,16
82364,11229,14
