id,artwork_id,artwork_symbol_id,nombre,
129210,165,102,Cruz / crucifijo ,
1533,166,92,Corona,
1542,166,181,Llave,
99943,166,6,Alma,
99944,166,185,Manto,
99946,166,588,Animas del purgatorio,
111373,166,6,Alma,
127973,166,92,Corona,
25989,168,177,Libro ,
68018,169,97,Cortinas ,
66423,170,93,Corona de espinas,
108066,170,447,Viacrucis,
129211,170,102,Cruz / crucifijo ,
48376,171,22,Aureola ,
48377,171,99,Cráneo,
48378,171,102,Cruz / crucifijo ,
48379,171,177,Libro ,
106614,171,142,Flores ,
113819,171,14,Árbol ,
70408,172,22,Aureola ,
70409,172,99,Cráneo,
70410,172,177,Libro ,
105589,172,99,Cráneo,
122423,172,177,Libro ,
70253,173,23,Aureola de rayos o luz ,
70254,173,102,Cruz / crucifijo ,
70255,173,404,Cielo / paraíso ,
118902,173,404,Cielo / paraíso ,
31226,174,93,Corona de espinas,
31227,174,102,Cruz / crucifijo ,
31228,174,117,Edificación / iglesia ,
31229,174,177,Libro ,
74499,175,211,Paloma ,
74500,175,61,Cayado / Bastón ,
106981,175,142,Flores ,
518,176,93,Corona de espinas,
1346,176,61,Cayado / Bastón ,
101093,176,185,Manto,
127552,176,92,Corona,
55176,177,23,Aureola de rayos o luz ,
100663,177,185,Manto,
100664,177,244,Sangre,
100665,177,249,Símbolos de la pasión,
107932,177,249,Símbolos de la pasión,
110143,177,780,Instrumento de martirio ,
112293,177,244,Sangre,
120428,177,149,Herida / llaga,
59454,178,53,Caña,
59455,178,93,Corona de espinas,
65595,179,102,Cruz / crucifijo ,
129170,179,102,Cruz / crucifijo ,
74502,180,22,Aureola ,
74503,180,211,Paloma ,
74504,180,61,Cayado / Bastón ,
106982,180,142,Flores ,
48380,181,102,Cruz / crucifijo ,
48381,181,133,Estigma ,
70116,182,102,Cruz / crucifijo ,
70117,182,102,Cruz / crucifijo ,
70118,182,102,Cruz / crucifijo ,
129334,182,102,Cruz / crucifijo ,
52429,183,22,Aureola ,
52432,183,18,Arco y carcaj ,
52433,183,201,Nube,
89266,183,4,Alas,
89267,183,185,Manto,
124980,183,201,Nube,
52437,184,22,Aureola ,
52439,184,177,Libro ,
52440,184,239,Rosario ,
52441,184,201,Nube,
52442,184,404,Cielo / paraíso ,
89269,184,4,Alas,
89270,184,102,Cruz / crucifijo ,
89272,184,185,Manto,
118673,184,404,Cielo / paraíso ,
124981,184,201,Nube,
56201,185,22,Aureola ,
56202,185,81,Columna ,
56203,185,149,Herida / llaga,
110647,185,544,Flagelación ,
126002,185,81,Columna ,
66428,186,649,Sepulcro / muerte ,
108067,186,447,Viacrucis,
54472,187,14,Árbol ,
113894,187,14,Árbol ,
54474,188,22,Aureola ,
54475,188,27,Báculo,
54476,188,31,Barco,
114795,188,27,Báculo,
115206,188,31,Barco,
60132,189,22,Aureola ,
60133,189,31,Barco,
60134,189,102,Cruz / crucifijo ,
115227,189,31,Barco,
129012,189,102,Cruz / crucifijo ,
60398,190,5,Alba,
60399,190,102,Cruz / crucifijo ,
129030,190,102,Cruz / crucifijo ,
60135,191,22,Aureola ,
60136,191,706,Enfermos / enfermedad ,
131527,191,706,Enfermos / enfermedad ,
131528,191,706,Enfermos / enfermedad ,
1011,192,177,Libro ,
60191,192,31,Barco,
60192,192,102,Cruz / crucifijo ,
110931,192,133,Estigma ,
115230,192,31,Barco,
60200,193,23,Aureola de rayos o luz ,
60201,193,31,Barco,
106692,193,142,Flores ,
70123,194,102,Cruz / crucifijo ,
70124,194,102,Cruz / crucifijo ,
70125,194,102,Cruz / crucifijo ,
70126,194,239,Rosario ,
129335,194,102,Cruz / crucifijo ,
62400,195,273,Vela ,
62401,195,649,Sepulcro / muerte ,
62402,195,649,Sepulcro / muerte ,
27042,196,102,Cruz / crucifijo ,
27043,196,142,Flores ,
30479,197,102,Cruz / crucifijo ,
30480,197,649,Sepulcro / muerte ,
30472,198,102,Cruz / crucifijo ,
30473,198,649,Sepulcro / muerte ,
46056,200,22,Aureola ,
46057,200,111,Custodia,
46061,200,404,Cielo / paraíso ,
46062,200,89,Cordón ,
86790,200,4,Alas,
86791,200,160,Incensario  ,
130013,200,111,Custodia,
62403,201,325,Halo de luz ,
62406,201,201,Nube,
125057,201,201,Nube,
28513,202,14,Árbol ,
28515,202,102,Cruz / crucifijo ,
28516,202,102,Cruz / crucifijo ,
28518,202,111,Custodia,
28519,202,123,Escudo ,
28520,202,117,Edificación / iglesia ,
28521,202,193,Mitra episcopal,
108552,202,433,Trinidad,
113444,202,14,Árbol ,
130668,202,411,Devoción,
131615,202,123,Escudo ,
104733,203,10,Aureola con estrellas,
1534,203,23,Aureola de rayos o luz ,
1535,203,102,Cruz / crucifijo ,
99947,203,22,Aureola ,
99948,203,102,Cruz / crucifijo ,
99949,203,181,Llave,
99950,203,201,Nube,
117390,203,404,Cielo / paraíso ,
126727,203,92,Corona,
129724,203,102,Cruz / crucifijo ,
131003,203,411,Devoción,
99952,204,92,Corona,
99953,204,185,Manto,
117391,204,404,Cielo / paraíso ,
123218,204,185,Manto,
126728,204,92,Corona,
66429,205,93,Corona de espinas,
108068,205,447,Viacrucis,
83436,206,177,Libro ,
122728,206,177,Libro ,
53295,207,81,Columna ,
53297,207,177,Libro ,
53300,207,201,Nube,
124998,207,201,Nube,
72360,208,22,Aureola ,
72361,208,177,Libro ,
122515,208,177,Libro ,
104734,209,10,Aureola con estrellas,
99954,209,23,Aureola de rayos o luz ,
99955,209,92,Corona,
117392,209,404,Cielo / paraíso ,
125335,209,201,Nube,
126729,209,92,Corona,
23934,210,23,Aureola de rayos o luz ,
23935,210,135,Estrella ,
23936,210,185,Manto,
120907,210,167,Joyas,
47868,211,102,Cruz / crucifijo ,
47870,211,177,Libro ,
47871,211,325,Halo de luz ,
47872,211,124,Esfera / mundo ,
87198,211,22,Aureola ,
47873,212,102,Cruz / crucifijo ,
47875,212,325,Halo de luz ,
87200,212,22,Aureola ,
725,213,125,Espada ,
1014,213,177,Libro ,
16136,213,22,Aureola ,
16137,213,144,Fuego ,
16138,213,181,Llave,
16140,213,325,Halo de luz ,
16141,213,185,Manto,
110237,213,163,Instrumentos musicales ,
110510,213,163,Instrumentos musicales ,
128378,213,96,Corte celestial,
133057,213,144,Fuego ,
700,214,125,Espada ,
961,214,163,Instrumentos musicales ,
16146,214,22,Aureola ,
16148,214,83,Concha,
16150,214,144,Fuego ,
16151,214,325,Halo de luz ,
16152,214,201,Nube,
16157,214,185,Manto,
110238,214,163,Instrumentos musicales ,
128379,214,96,Corte celestial,
343,215,46,Copa / Cáliz ,
690,215,119,Escalera ,
960,215,163,Instrumentos musicales ,
1190,215,229,Pozo,
16158,215,46,Copa / Cáliz ,
16159,215,116,Dragón,
16160,215,177,Libro ,
16162,215,325,Halo de luz ,
16164,215,61,Cayado / Bastón ,
16165,215,290,Rompimiento de gloria,
16166,215,185,Manto,
16167,215,22,Aureola ,
110239,215,163,Instrumentos musicales ,
110240,215,163,Instrumentos musicales ,
110511,215,163,Instrumentos musicales ,
117942,215,404,Cielo / paraíso ,
128380,215,96,Corte celestial,
258,216,66,Cetro ,
954,216,160,Incensario  ,
966,216,163,Instrumentos musicales ,
1191,216,229,Pozo,
16168,216,16,Arca de la alianza,
16169,216,22,Aureola ,
16170,216,370,Estandarte ,
16172,216,177,Libro ,
16173,216,325,Halo de luz ,
16174,216,201,Nube,
16175,216,360,Tiara papal ,
16176,216,61,Cayado / Bastón ,
110241,216,163,Instrumentos musicales ,
110242,216,163,Instrumentos musicales ,
117943,216,404,Cielo / paraíso ,
128381,216,96,Corte celestial,
967,217,163,Instrumentos musicales ,
16183,217,3,Águila,
16184,217,208,Pájaro / aves ,
16185,217,177,Libro ,
16186,217,268,Uvas,
16187,217,61,Cayado / Bastón ,
110243,217,163,Instrumentos musicales ,
117944,217,404,Cielo / paraíso ,
128382,217,96,Corte celestial,
134662,217,365,Frutas / verduras,
356,218,85,Copón y ostia,
965,218,163,Instrumentos musicales ,
1317,218,260,Torre ,
16202,218,20,Arpa,
16203,218,111,Custodia,
16205,218,177,Libro ,
16206,218,325,Halo de luz ,
16207,218,201,Nube,
16208,218,61,Cayado / Bastón ,
110244,218,163,Instrumentos musicales ,
110245,218,163,Instrumentos musicales ,
110512,218,163,Instrumentos musicales ,
117945,218,404,Cielo / paraíso ,
128383,218,96,Corte celestial,
16214,219,22,Aureola ,
16215,219,72,Ciprés,
16216,219,177,Libro ,
16217,219,210,Palma del martirio ,
16220,219,780,Instrumento de martirio ,
113207,219,14,Árbol ,
117946,219,404,Cielo / paraíso ,
128384,219,96,Corte celestial,
16225,220,177,Libro ,
16227,220,383,Rosas,
106036,220,142,Flores ,
117947,220,404,Cielo / paraíso ,
128385,220,96,Corte celestial,
1120,221,206,Oveja,
16233,221,22,Aureola ,
16235,221,72,Ciprés,
16236,221,88,Cordero,
16237,221,92,Corona,
16238,221,177,Libro ,
16239,221,193,Mitra episcopal,
16240,221,325,Halo de luz ,
16241,221,201,Nube,
113209,221,14,Árbol ,
117948,221,404,Cielo / paraíso ,
128386,221,96,Corte celestial,
16247,222,26,Azucenas,
16248,222,92,Corona,
16249,222,142,Flores ,
16250,222,177,Libro ,
16251,222,325,Halo de luz ,
16252,222,201,Nube,
16253,222,210,Palma del martirio ,
16254,222,383,Rosas,
16255,222,247,Serpiente ,
117949,222,404,Cielo / paraíso ,
128387,222,96,Corte celestial,
130269,222,113,Demonio ,
16256,223,22,Aureola ,
16257,223,111,Custodia,
16258,223,116,Dragón,
16261,223,183,Luna ,
119716,223,74,Ciudad ,
128388,223,96,Corte celestial,
130270,223,113,Demonio ,
345,224,46,Copa / Cáliz ,
522,224,93,Corona de espinas,
958,224,162,Instrumentos de disciplina,
1351,224,61,Cayado / Bastón ,
52537,224,125,Espada ,
52556,224,53,Caña,
100798,224,44,Cadena,
107875,224,249,Símbolos de la pasión,
116546,224,46,Copa / Cáliz ,
127510,224,92,Corona,
132216,224,125,Espada ,
104636,225,41,Burro / Asno ,
104794,225,10,Aureola con estrellas,
17104,225,23,Aureola de rayos o luz ,
17105,225,77,Clavos,
17106,225,93,Corona de espinas,
17107,225,102,Cruz / crucifijo ,
17108,225,135,Estrella ,
17109,225,125,Espada ,
104061,225,249,Símbolos de la pasión,
107765,225,249,Símbolos de la pasión,
128098,225,92,Corona,
129794,225,102,Cruz / crucifijo ,
80680,226,66,Cetro ,
80681,226,72,Ciprés,
80682,226,92,Corona,
80683,226,102,Cruz / crucifijo ,
80684,226,135,Estrella ,
80685,226,183,Luna ,
80687,226,211,Paloma ,
80688,226,418,Palmera,
118973,226,404,Cielo / paraíso ,
79180,227,22,Aureola ,
79184,228,22,Aureola ,
79185,228,92,Corona,
79188,229,23,Aureola de rayos o luz ,
79189,229,93,Corona de espinas,
79190,229,102,Cruz / crucifijo ,
114178,229,14,Árbol ,
79193,230,23,Aureola de rayos o luz ,
79194,230,93,Corona de espinas,
79195,230,102,Cruz / crucifijo ,
79199,231,23,Aureola de rayos o luz ,
79200,231,93,Corona de espinas,
79201,231,102,Cruz / crucifijo ,
80485,232,22,Aureola ,
80509,234,23,Aureola de rayos o luz ,
80510,234,102,Cruz / crucifijo ,
80513,235,22,Aureola ,
80514,235,93,Corona de espinas,
80515,235,102,Cruz / crucifijo ,
80517,236,22,Aureola ,
80518,236,93,Corona de espinas,
80519,236,102,Cruz / crucifijo ,
80522,237,23,Aureola de rayos o luz ,
80523,237,93,Corona de espinas,
80524,237,102,Cruz / crucifijo ,
80527,238,93,Corona de espinas,
80528,238,102,Cruz / crucifijo ,
80531,239,42,Caballo,
80532,239,93,Corona de espinas,
80533,239,102,Cruz / crucifijo ,
80537,240,22,Aureola ,
80538,240,93,Corona de espinas,
80539,240,99,Cráneo,
80540,240,102,Cruz / crucifijo ,
80541,240,102,Cruz / crucifijo ,
120199,240,74,Ciudad ,
80542,241,22,Aureola ,
80543,241,102,Cruz / crucifijo ,
80544,241,102,Cruz / crucifijo ,
80545,241,119,Escalera ,
80547,242,23,Aureola de rayos o luz ,
80548,242,102,Cruz / crucifijo ,
55667,243,4,Alas,
55668,243,22,Aureola ,
55669,243,177,Libro ,
113908,243,14,Árbol ,
13506,244,92,Corona,
13508,244,210,Palma del martirio ,
13509,244,232,Rayo / trueno ,
109097,244,290,Rompimiento de gloria,
119683,244,74,Ciudad ,
128348,244,96,Corte celestial,
55671,245,4,Alas,
55673,245,22,Aureola ,
55676,246,4,Alas,
55677,246,22,Aureola ,
55678,246,177,Libro ,
84376,248,102,Cruz / crucifijo ,
84377,248,177,Libro ,
122837,248,177,Libro ,
55683,249,102,Cruz / crucifijo ,
55685,249,290,Rompimiento de gloria,
55688,250,201,Nube,
112684,254,218,Perro,
125036,254,201,Nube,
55699,255,200,Niños,
55700,255,212,Pan,
55701,255,226,Pobreza (mendigo) ,
119459,255,631,Cena / banquete ,
73151,256,102,Cruz / crucifijo ,
73152,256,102,Cruz / crucifijo ,
73153,256,102,Cruz / crucifijo ,
129456,256,102,Cruz / crucifijo ,
55703,257,200,Niños,
55704,257,212,Pan,
55705,257,226,Pobreza (mendigo) ,
119460,257,631,Cena / banquete ,
98373,258,119,Escalera ,
98375,258,789,Silla / trono ,
112628,258,226,Pobreza (mendigo) ,
119566,258,631,Cena / banquete ,
120101,259,74,Ciudad ,
55708,260,99,Cráneo,
55709,260,102,Cruz / crucifijo ,
55710,260,133,Estigma ,
55711,260,177,Libro ,
55715,262,54,Capa ,
120102,262,74,Ciudad ,
55719,263,102,Cruz / crucifijo ,
55720,263,142,Flores ,
72402,264,211,Paloma ,
55723,265,22,Aureola ,
55724,265,102,Cruz / crucifijo ,
123321,266,770,Mártir / martirio ,
124014,266,200,Niños,
131366,266,774,Fuente / pila ,
8368,267,52,Cántaro,
8369,267,85,Copón y ostia,
8370,267,212,Pan,
113097,267,14,Árbol ,
128329,267,96,Corte celestial,
55726,268,125,Espada ,
123322,268,770,Mártir / martirio ,
124015,268,200,Niños,
131367,268,774,Fuente / pila ,
123323,269,770,Mártir / martirio ,
124016,269,200,Niños,
117058,270,54,Capa ,
37905,271,7,Altar,
37907,271,22,Aureola ,
37908,271,85,Copón y ostia,
37909,271,177,Libro ,
37910,271,273,Vela ,
55729,272,54,Capa ,
55730,273,7,Altar,
59547,274,22,Aureola ,
59548,274,92,Corona,
59549,274,102,Cruz / crucifijo ,
59550,274,124,Esfera / mundo ,
59551,274,210,Palma del martirio ,
59552,274,211,Paloma ,
108694,274,433,Trinidad,
118739,274,404,Cielo / paraíso ,
55733,275,7,Altar,
55736,276,22,Aureola ,
55737,276,226,Pobreza (mendigo) ,
55739,277,22,Aureola ,
37357,278,119,Escalera ,
37358,278,211,Paloma ,
109695,278,770,Mártir / martirio ,
55742,279,22,Aureola ,
55744,279,201,Nube,
55745,279,290,Rompimiento de gloria,
55747,280,22,Aureola ,
55749,280,290,Rompimiento de gloria,
8097,281,88,Cordero,
8098,281,102,Cruz / crucifijo ,
8099,281,290,Rompimiento de gloria,
105897,281,142,Flores ,
55751,282,22,Aureola ,
119461,282,631,Cena / banquete ,
202,284,42,Caballo,
707,284,125,Espada ,
75133,284,119,Escalera ,
75136,284,471,Batalla,
115776,284,471,Batalla,
55754,285,22,Aureola ,
55756,286,22,Aureola ,
55758,287,2,Agua,
55759,287,599,Viñedo / vino ,
131368,287,774,Fuente / pila ,
46540,288,102,Cruz / crucifijo ,
46541,288,102,Cruz / crucifijo ,
46542,288,177,Libro ,
112149,288,251,Sol,
55760,289,2,Agua,
55761,289,774,Fuente / pila ,
55762,289,599,Viñedo / vino ,
55763,290,4,Alas,
55765,290,102,Cruz / crucifijo ,
113909,290,14,Árbol ,
387,291,86,Corazón ,
534,291,93,Corona de espinas,
872,291,142,Flores ,
1010,291,177,Libro ,
39661,291,22,Aureola ,
39663,291,81,Columna ,
39664,291,89,Cordón ,
39665,291,99,Cráneo,
39666,291,102,Cruz / crucifijo ,
39667,291,102,Cruz / crucifijo ,
39668,291,102,Cruz / crucifijo ,
39670,291,133,Estigma ,
39672,291,149,Herida / llaga,
39674,291,162,Instrumentos de disciplina,
39676,291,178,Lirio,
39677,291,149,Herida / llaga,
39684,291,325,Halo de luz ,
39685,291,325,Halo de luz ,
39688,291,133,Estigma ,
39716,291,76,Clavel,
92274,291,325,Halo de luz ,
92276,291,185,Manto,
105495,291,99,Cráneo,
106431,291,142,Flores ,
110071,291,780,Instrumento de martirio ,
110969,291,133,Estigma ,
111554,291,7,Altar,
121954,291,177,Libro ,
125730,291,81,Columna ,
125731,291,81,Columna ,
128884,291,102,Cruz / crucifijo ,
55767,292,4,Alas,
55769,292,102,Cruz / crucifijo ,
55770,293,4,Alas,
55774,294,133,Estigma ,
113910,294,14,Árbol ,
5024,295,290,Rompimiento de gloria,
5036,295,23,Aureola de rayos o luz ,
5037,295,124,Esfera / mundo ,
5038,295,211,Paloma ,
5039,295,142,Flores ,
5048,295,5,Alba,
109881,295,780,Instrumento de martirio ,
116043,295,42,Caballo,
119619,295,74,Ciudad ,
123310,295,770,Mártir / martirio ,
123482,295,200,Niños,
55777,296,22,Aureola ,
55778,296,102,Cruz / crucifijo ,
55779,296,290,Rompimiento de gloria,
55780,296,133,Estigma ,
113911,296,14,Árbol ,
55782,297,22,Aureola ,
55783,297,133,Estigma ,
55784,297,290,Rompimiento de gloria,
55786,298,163,Instrumentos musicales ,
11602,299,23,Aureola de rayos o luz ,
11603,299,92,Corona,
11605,299,125,Espada ,
11607,299,201,Nube,
11608,299,210,Palma del martirio ,
109086,299,290,Rompimiento de gloria,
115075,299,31,Barco,
115595,299,471,Batalla,
117789,299,404,Cielo / paraíso ,
128336,299,96,Corte celestial,
55789,300,163,Instrumentos musicales ,
55792,301,163,Instrumentos musicales ,
55795,301,290,Rompimiento de gloria,
110513,301,163,Instrumentos musicales ,
55796,302,22,Aureola ,
55797,302,23,Aureola de rayos o luz ,
55798,302,102,Cruz / crucifijo ,
55801,303,22,Aureola ,
120103,303,74,Ciudad ,
55804,304,22,Aureola ,
10216,305,23,Aureola de rayos o luz ,
10218,305,94,Corona de flores,
10219,305,144,Fuego ,
10220,305,210,Palma del martirio ,
10221,305,290,Rompimiento de gloria,
109409,305,770,Mártir / martirio ,
109956,305,780,Instrumento de martirio ,
55807,306,22,Aureola ,
55809,306,97,Cortinas ,
55811,307,22,Aureola ,
55812,307,119,Escalera ,
73627,308,8,Anagrama,
73628,308,111,Custodia,
73629,308,177,Libro ,
73630,308,404,Cielo / paraíso ,
118925,308,404,Cielo / paraíso ,
55814,309,22,Aureola ,
55815,309,119,Escalera ,
55817,310,649,Sepulcro / muerte ,
55818,310,311,Cabeza ,
78182,311,22,Aureola ,
78183,311,61,Cayado / Bastón ,
78184,311,50,Canasta ,
78185,311,185,Manto,
78186,311,325,Halo de luz ,
78188,311,201,Nube,
78189,311,50,Canasta ,
78190,311,690,Descalzo,
112857,311,213,Pastor,
55821,312,649,Sepulcro / muerte ,
55822,312,311,Cabeza ,
125998,312,81,Columna ,
55823,313,210,Palma del martirio ,
55824,313,273,Vela ,
55825,313,649,Sepulcro / muerte ,
46545,314,102,Cruz / crucifijo ,
46546,314,102,Cruz / crucifijo ,
46547,314,404,Cielo / paraíso ,
128673,314,96,Corte celestial,
55827,315,210,Palma del martirio ,
55828,315,273,Vela ,
55829,315,649,Sepulcro / muerte ,
55830,316,210,Palma del martirio ,
55831,316,273,Vela ,
55832,316,649,Sepulcro / muerte ,
55834,317,94,Corona de flores,
55835,317,210,Palma del martirio ,
25724,318,102,Cruz / crucifijo ,
55837,319,94,Corona de flores,
55838,319,210,Palma del martirio ,
55840,320,94,Corona de flores,
55841,320,210,Palma del martirio ,
55842,320,201,Nube,
55843,321,22,Aureola ,
55844,321,273,Vela ,
23569,322,177,Libro ,
55846,323,54,Capa ,
55847,323,273,Vela ,
55848,324,54,Capa ,
111075,324,2,Agua,
882,325,142,Flores ,
8988,325,14,Árbol ,
8989,325,127,Espejo,
8991,325,774,Fuente / pila ,
8992,325,229,Pozo,
114237,325,14,Árbol ,
120822,325,167,Joyas,
132060,325,127,Espejo,
23049,326,22,Aureola ,
23050,326,97,Cortinas ,
106219,326,142,Flores ,
27300,327,22,Aureola ,
27301,327,23,Aureola de rayos o luz ,
27302,327,142,Flores ,
27303,327,325,Halo de luz ,
123696,327,200,Niños,
132396,327,779,Sacerdote,
133829,327,638,Templo ,
74506,328,177,Libro ,
74507,328,211,Paloma ,
106983,328,142,Flores ,
122551,328,177,Libro ,
65207,329,92,Corona,
65208,329,142,Flores ,
106765,329,142,Flores ,
114033,329,14,Árbol ,
126218,329,81,Columna ,
126219,329,81,Columna ,
73052,330,22,Aureola ,
73053,330,23,Aureola de rayos o luz ,
73055,330,556,Bastón florido ,
105408,330,556,Bastón florido ,
132854,330,779,Sacerdote,
104585,331,41,Burro / Asno ,
72785,331,22,Aureola ,
72786,331,41,Burro / Asno ,
104593,332,41,Burro / Asno ,
78203,332,4,Alas,
78204,332,41,Burro / Asno ,
78205,332,22,Aureola ,
78206,332,50,Canasta ,
78207,332,178,Lirio,
78208,332,365,Frutas / verduras,
112858,332,213,Pastor,
67485,333,14,Árbol ,
67486,333,22,Aureola ,
67487,333,81,Columna ,
67488,333,185,Manto,
67493,333,457,Ofrenda,
67494,333,556,Bastón florido ,
67495,333,789,Silla / trono ,
67498,333,160,Incensario  ,
35554,334,2,Agua,
35555,334,14,Árbol ,
35556,334,41,Burro / Asno ,
35557,334,22,Aureola ,
35560,334,208,Pájaro / aves ,
856,335,142,Flores ,
30358,335,14,Árbol ,
30360,335,185,Manto,
30363,335,325,Halo de luz ,
106325,335,142,Flores ,
104559,336,41,Burro / Asno ,
58258,336,14,Árbol ,
58259,336,22,Aureola ,
58260,336,61,Cayado / Bastón ,
58261,336,142,Flores ,
58262,336,185,Manto,
58264,336,208,Pájaro / aves ,
24924,337,135,Estrella ,
24925,337,178,Lirio,
24926,337,183,Luna ,
110286,337,163,Instrumentos musicales ,
71383,338,23,Aureola de rayos o luz ,
71384,338,177,Libro ,
71385,338,61,Cayado / Bastón ,
122439,338,177,Libro ,
46587,339,233,Rebaño,
46631,339,27,Báculo,
46632,339,88,Cordero,
46633,339,383,Rosas,
442,340,92,Corona,
16267,340,22,Aureola ,
16268,340,383,Rosas,
106038,340,142,Flores ,
108318,340,433,Trinidad,
113210,340,14,Árbol ,
117950,340,404,Cielo / paraíso ,
17243,341,22,Aureola ,
17244,341,102,Cruz / crucifijo ,
17245,341,125,Espada ,
104072,341,92,Corona,
104073,341,102,Cruz / crucifijo ,
119726,341,74,Ciudad ,
128101,341,92,Corona,
