id,Lugar,latitud,longitud,lugar/ubicación,pais,Anotación
1251,Colección José Antonio Montero ,10.48974971,-66.88532084,Caracas,Venezuela,
1252,Colección Pedro Rafael Arévalo Trujillo ,10.48974971,-66.88532084,Caracas,Venezuela,
1253,Colección Lorenzo Herrera Guevara ,10.48974971,-66.88532084,Caracas,Venezuela,
1257,Colección Graziano Gasparini ,10.48974971,-66.88532084,Caracas,Venezuela,
1260,Colección Augusto Márquez Cañizales ,10.48974971,-66.88532084,Caracas,Venezuela,
1261,Antigua Colección Luis Suárez Borges ,10.48974971,-66.88532084,Caracas,Venezuela,
1262,Colección Gustavo Antonio Marturet ,10.48974971,-66.88532084,Caracas,Venezuela,
1264,Colección Fernando Mendoza ,10.48974971,-66.88532084,Caracas,Venezuela,
1266,Colección Armando Scanonne ,10.48974971,-66.88532084,Caracas,Venezuela,
1272,Colección Elizabeth Wallis de Pietri ,10.48974971,-66.88532084,Caracas,Venezuela,
1275,Colección Eloy Anzola ,10.48974971,-66.88532084,Caracas,Venezuela,
1276,Colección Morella Wallis de Egaña ,10.48974971,-66.88532084,Caracas,Venezuela,
1279,Colección Carmen Heny de García Arocha ,10.48974971,-66.88532084,Caracas,Venezuela,
1280,Colección Julio Portillo ,10.48974971,-66.88532084,Caracas,Venezuela,
1281,Colección Ildebrando Rossi ,10.48974971,-66.88532084,Caracas,Venezuela,
1283,Colección Alberto Rodríguez Santana ,10.48974971,-66.88532084,Caracas,Venezuela,
1286,Colección Jorge Francisco Rivas Pérez ,10.48974971,-66.88532084,Caracas,Venezuela,
1288,Colección Alida Chapellín Duarte ,10.48974971,-66.88532084,Caracas,Venezuela,
1289,Colección Tomás enrique Carrillo Batalla ,10.48974971,-66.88532084,Caracas,Venezuela,
1294,Colección Margot Arismendi de Villanueva ,10.48974971,-66.88532084,Caracas,Venezuela,
1295,Colección Sanabria Boulton ,10.48974971,-66.88532084,Caracas,Venezuela,
1305,Colección Lucas Guillermo Castillo Lara ,10.48974971,-66.88532084,Caracas,Venezuela,
1307,Colección Mimi Benedetti de Boulton ,10.48974971,-66.88532084,Caracas,Venezuela,
1313,Colección Boulton Núñez ,10.48974971,-66.88532084,Caracas,Venezuela,
1314,Colección Juan Ricardo de Bellard Lara ,10.48974971,-66.88532084,Caracas,Venezuela,
1315,Colección Antonieta Machado de Marturet ,10.48974971,-66.88532084,Caracas,Venezuela,
1317,Colección Carlos Luis Romero Machado ,10.48974971,-66.88532084,Caracas,Venezuela,
1329,Colección Josefa de Araujo ,10.48974971,-66.88532084,Caracas,Venezuela,
1331,Colección Sucesores Tomás Pérez Tenreito ,10.48974971,-66.88532084,Caracas,Venezuela,
1332,Colección María Teresa Tello ,10.48974971,-66.88532084,Caracas,Venezuela,
1335,Colección María Araujo de Vicentelli ,10.48974971,-66.88532084,Caracas,Venezuela,
1336,Colección Diego Ibarra ,10.48974971,-66.88532084,Caracas,Venezuela,
1337,Colección Guillermo Rodríguez Eraso ,10.48974971,-66.88532084,Caracas,Venezuela,
1338,Colección Juan Röhl Ustáriz ,10.48974971,-66.88532084,Caracas,Venezuela,
1342,Colección sucesores de Berrizbeitia ,10.48974971,-66.88532084,Caracas,Venezuela,
1343,Colección Roberto Carvallo López de Ceballos ,10.48974971,-66.88532084,Caracas,Venezuela,
1346,Colección Beatriz Carbonell Röhl de Gómez Ruiz ,10.48974971,-66.88532084,Caracas,Venezuela,
1348,Colección Carmen Diana García de Dearden ,10.48974971,-66.88532084,Caracas,Venezuela,
1362,Colección Casavega C.A. ,10.48974971,-66.88532084,Caracas,Venezuela,
1364,Colección Elena de Tovar de Santander ,10.48974971,-66.88532084,Caracas,Venezuela,
1365,Colección José Andrés Octavio ,10.48974971,-66.88532084,Caracas,Venezuela,
1367,Colección Darío Pisani Ricci ,10.48974971,-66.88532084,Caracas,Venezuela,
1368,Colección Gustavo Guinand ,10.48974971,-66.88532084,Caracas,Venezuela,
1372,"Exposición en el Trasnocho Arte Contacto, 2010",10.48974971,-66.88532084,Caracas,Venezuela,
1375,Colección Carlos Delfino ,10.48974971,-66.88532084,Caracas,Venezuela,
1376,Colección Irma de Medina ,10.48974971,-66.88532084,Caracas,Venezuela,
1377,Colección Eloy Montenegro ,10.48974971,-66.88532084,Caracas,Venezuela,
1379,Palacio de las Academias ,10.50403109,-66.91615575,Caracas,Venezuela,
1380,Colección Clementina de Octavio ,10.48974971,-66.88532084,Caracas,Venezuela,
1387,Colección Silvestre Tovar Escobar ,10.48974971,-66.88532084,Caracas,Venezuela,
1388,Colección Matilde Ramella de Herrera ,10.48974971,-66.88532084,Caracas,Venezuela,
1389,Colección Ana Margarita de Capriles ,10.48974971,-66.88532084,Caracas,Venezuela,
1395,Colección sucesores Andrés Ponte ,10.48974971,-66.88532084,Caracas,Venezuela,
1396,Colección Pastor Oropeza ,10.48974971,-66.88532084,Caracas,Venezuela,
1402,Gobernación del Distrito Federal ,10.50661805,-66.91480113,Caracas,Venezuela,
1405,Colección Corina Röhl de Brillembourg ,10.48974971,-66.88532084,Caracas,Venezuela,
1407,Colección Gracia Röhl Bobadilla de Rengifo ,10.48974971,-66.88532084,Caracas,Venezuela,
1408,Colección Henry Paris ,10.48974971,-66.88532084,Caracas,Venezuela,
1410,Colección Ana Teresa machado de Romero ,10.48974971,-66.88532084,Caracas,Venezuela,
1412,Colección Delia Iragorri ,10.48974971,-66.88532084,Caracas,Venezuela,
1416,Colección Carlos Sillery López de Ceballos ,10.48974971,-66.88532084,Caracas,Venezuela,
1420,Colección Beatriz París de Gallego ,10.48974971,-66.88532084,Caracas,Venezuela,
1423,Colección Carmen Dolores Suárez ,10.48974971,-66.88532084,Caracas,Venezuela,
1424,Colección Carmen de Lecuna ,10.48974971,-66.88532084,Caracas,Venezuela,
1480,Colección Ana Mercedes de Pérez Rendiles ,10.48974971,-66.88532084,Caracas,Venezuela,
1428,Colección Eduardo París ,10.48974971,-66.88532084,Caracas,Venezuela,
1429,Colección Pedro Vallenilla ,10.48974971,-66.88532084,Caracas,Venezuela,
1454,Colección Eloína Lobo de Sánchez ,10.48974971,-66.88532084,Caracas,Venezuela,
1460,Colección Jesús Soto ,10.48974971,-66.88532084,Caracas,Venezuela,
1462,Colección Félix D'Ambrosio ,10.48974971,-66.88532084,Caracas,Venezuela,
1464,Colección Alexandra Santana Gómez ,10.48974971,-66.88532084,Caracas,Venezuela,
1479,Colección Jorge Hinestrosa Pocaterra ,10.48974971,-66.88532084,Caracas,Venezuela,
685,Iglesia San Bartolomé ,-15.7581552,-69.0639419,Carabuco,Bolivia,
1182,Iglesia Santa Cruz ,-15.75724653,-69.06383461,Carabuco,Bolivia,
1616,Basílica Menor Santa Bárbara ,-17.24588537,-68.49403053,Caquingora,Bolivia,
480,Iglesia san Antonio Abad,-17.024452,-68.6056495,Caquiaviri,Bolivia,
871,Iglesia san Bartolomé Apóstol ,19.19241918,-99.46504755,Capulhuac,México,
1394,Iglesia san Antonio de Capayacuar ,10.1203999,-63.72522658,San Antonio Copayacuar,Venezuela,
1590,Iglesia san Pedro ,-13.6294871,-74.1431156,Cangallo,Perú,
103,Iglesia Dulce Nombre de Jesús ,19.84509817,-90.535828,Campeche,México,
163,Museo Regional de Campeche ,19.84278647,-90.53674425,Campeche,México,
2096,Harvard Art Museums ,42.3740888,-71.1143571,Cambridge (Massach.),Estados Unidos,
1737,Museo provincial Ignacio Agramonte ,21.39079622,-77.91621,Camagüey,Cuba,
136,Iglesia san Mateo ,17.30681247,-96.44696593,Calpulalpan de Méndez ,México,
205,Iglesia san Antonio de Padua y Convento san Judas ,19.58959109,-98.57045445,Calpulalpan,México,
788,Iglesia san Andrés ,19.11043117,-98.45760209,Calpan,México,
902,Iglesia y convento san Pedro y san Pablo,19.1632108,-99.6169116,Calimaya,México,
2005,Catedral san Pedro ,3.451199,-76.5326317,Cali,Colombia,
2014,Colección Camacho Lloreda ,3.452076943,-76.53249885,Cali,Colombia,
1895,Colección Eder ,3.452076943,-76.53249885,Cali,Colombia,
2011,Colección Martínez ,3.452076943,-76.53249885,Cali,Colombia,
1999,Convento san Joaquín ,3.450347168,-76.53412867,Cali,Colombia,
1027,Curia arzobispal ,3.451212296,-76.53596905,Cali,Colombia,
2008,Hacienda Cañasgordas ,3.355307715,-76.52504247,Cali,Colombia,
919,Iglesia san Francisco ,3.45093494,-76.53374904,Cali,Colombia,
1944,Iglesia san Francisco de Asís ,3.450414743,-76.53379508,Cali,Colombia,
391,Museo Arqueológico La Merced ,3.4506009,-76.5365057,Cali,Colombia,
608,Patrimonio de la ciudad de Cali ,3.452076943,-76.53249885,Cali,Colombia,
712,Iglesia san Pedro Apóstol ,-13.32175955,-71.95556031,Calca,Perú,
754,Iglesia Virgen de Belén ,-13.3223691,-71.95598693,Calca,Perú,
1062,Capilla de la Hacienda Calapuja ,-15.31003371,-70.22179486,Calapuja,Perú,
404,Iglesia Santiago de Calamarca ,-16.90558183,-68.11462297,Calamarca,Bolivia,
393,Colección Juan Vicente González ,8.933958661,-67.42814229,Calabozo,Venezuela,
900,Conjunto monumental de Belén ,-7.1591069,-78.5169348,Cajamarca,Perú,
967,Iglesia y museo de arte religioso de San Francisco ,-7.156579369,-78.5167779,Cajamarca,Perú,
339,Capilla Nuestra Señora de los Dolores ,-13.59726182,-71.69664462,Caicay,Perú,
1063,Iglesia Santiago Apóstol ,-13.5975519,-71.6968779,Caicay,Perú,
1004,Museo Catedralicio ,36.52934483,-6.294412286,Cádiz,España,
1221,Cachoeira ,-12.60339282,-38.96326695,Cachoeira,Brasil,
571,Igreja Matriz de Nossa Senhora do Rosário ,-12.60440179,-38.96299627,Cachoeira,Brasil,
1228,Iglesia san José ,-25.11971573,-66.16157312,Cachi,Argentina,
421,Iglesia san Mateo ,39.47327801,-6.371059309,Cáceres,España,
318,Iglesia san Lorenzo ,17.12946418,-96.80162489,Cacaotepec,México,
1104,Iglesia San Pedro de Alcántara ,-15.6223215,-71.9802056,Salas,Perú,
2021,Iglesia san Antonio de Padua ,6.720001605,-75.90708862,Buriticá,Colombia,
353,Catedral san Pedro ,3.8993992,-76.3025581,Buga,Colombia,
1473,Arzobispado de Buenos Aires ,-34.6076439,-58.37319535,Buenos Aires,Argentina,
523,Basilica Nuestra señora del Rosario - Convento santo Domingo ,-34.6127557,-58.3717212,Buenos Aires,Argentina,
111,Basílica santa Rosa de Lima ,-34.6143497,-58.3976769,Buenos Aires,Argentina,
20,Basilica y convento san Francisco ,-34.60990031,-58.37187492,Buenos Aires,Argentina,
486,Capilla san Roque - convento san Francisco ,-34.60439055,-58.37219446,Buenos Aires,Argentina,
1448,Casa de Ejercicios  ,-34.61654305,-58.3827973,Buenos Aires,Argentina,
1484,Catedral Santísima Trinidad ,-34.6075694,-58.3732574,Buenos Aires,Argentina,
1450,Colección Academia Nacional de Historia ,-34.6093027,-58.3708466,Buenos Aires,Argentina,
1510,Colección Carlos Hoss ,-34.60774838,-58.37243334,Buenos Aires,Argentina,
1770,Colección Domingo Santa María ,-34.60774838,-58.37243334,Buenos Aires,Argentina,
1771,Colección Elisa Peña ,-34.60774838,-58.37243334,Buenos Aires,Argentina,
1469,Colección Furt ,-34.60774838,-58.37243334,Buenos Aires,Argentina,
1513,Colección Gabriela de Ezcurra ,-34.60774838,-58.37243334,Buenos Aires,Argentina,
1187,Colección Héctor Schenone ,-34.60774838,-58.37243334,Buenos Aires,Argentina,
1514,Colección La Perricholi antigüedades ,-34.60774838,-58.37243334,Buenos Aires,Argentina,
1512,Colección Mónica y Eric Le Compte ,-34.60774838,-58.37243334,Buenos Aires,Argentina,
1516,Colección Puppe Mandl ,-34.60774838,-58.37243334,Buenos Aires,Argentina,
1511,Colección Raúl Bulgheroni ,-34.60774838,-58.37243334,Buenos Aires,Argentina,
1270,Colección Señora de Areco ,-34.60774838,-58.37243334,Buenos Aires,Argentina,
941,Fundación Tarea ,-34.57813658,-58.5260378,Buenos Aires,Argentina,
904,Iglesia Inmaculada Concepción ,-34.6176873,-58.3790678,Buenos Aires,Argentina,
668,Iglesia Nuestra señora del Pilar ,-34.5896121,-58.3969303,Buenos Aires,Argentina,
1447,Iglesia san Ignacio ,-34.61033481,-58.37365402,Buenos Aires,Argentina,
1381,Iglesia san Pedro González Telmo ,-34.620776,-58.370604,Buenos Aires,Argentina,
1088,Iglesia y convento de santa Teresa ,-34.6069014,-58.4236085,Buenos Aires,Argentina,
1758,Instituto Nacional San Martiniano ,-34.58025169,-58.40164216,Buenos Aires,Argentina,
1451,Museo de Arte Español Enrique Larreta ,-34.56051115,-58.45544068,Buenos Aires,Argentina,
1117,Museo Histórico de Buenos Aires Cornelio Saavedra ,-34.5685893,-58.5078497,Buenos Aires,Argentina,
1452,Museo Histórico Nacional ,-34.626996,-58.3705892,Buenos Aires,Argentina,
550,Museo Isaac Fernández Blanco ,-34.59032349,-58.37987128,Buenos Aires,Argentina,
1453,Museo Nacional de Bellas Artes ,-34.5839894,-58.3930044,Buenos Aires,Argentina,
2069,Museo Naval de la Nación ,-34.38898933,-58.57491282,Buenos Aires,Argentina,
1468,Museo Pueyrredón ,-34.46996109,-58.50329801,Buenos Aires,Argentina,
884,Patrimonio de Buenos Aires,-34.60774838,-58.37243334,Buenos Aires,Argentina,
1515,Colección Juan Carlos Pallarols ,-34.60774838,-58.37243334,Buenos Aires,Argentina,
1309,Iglesia san Miguel arcángel Buenavista ,21.39047119,-101.9644227,Buenavista,México,
753,Szepmuveszeti Museum - Museo de Bellas Artes de Budapest,47.5162036,19.0764374,Budapest,Hungría,
2095,Bowdoin College Museum of Art ,43.9082622,-69.9637635,Brunswick,Estados Unidos,
1524,Acervo Artístico do Ministério das Relações Exteriores Palácio Itamaraty,-15.8006783,-47.8672969,Brasília,Brasil,
1142,Colección Lina Bo y P. M. Bardi ,-23.5504542,-46.63342267,Brasil (sin ubicación),Brasil,
1051,Patrimonio de Brasil,-23.5504542,-46.63342267,Brasil (sin ubicación),Brasil,
1719,Mugar Memorial Library ,42.350843,-71.108126,Boston,Estados Unidos,
1756,Museum of Fine Arts of Boston ,42.339381,-71.094048,Boston,Estados Unidos,
1941,Capilla de la Trinidad ,5.826271594,-73.07845295,Bonza,Colombia,
1579,Colección Costa ,-16.49568881,-68.13349956,La Paz,Bolivia,
476,Iglesia de Cohoni ,-16.7116387,-67.8384287,Bolivia (sin ubicación),Bolivia,
696,Iglesia de Italaque ,-15.47794697,-69.04455977,Bolivia (sin ubicación),Bolivia,
916,Patrimonio de Bolivia,-16.49568881,-68.13349956,Bolivia (sin ubicación),Bolivia,
1968,Iglesia Nuestra Señora de la Salud ,4.731864507,-74.34143864,Bojacá,Colombia,
1936,Academia Colombiana de Historia,4.5978269,-74.0769641,Bogotá,Colombia,
1809,Banco Popular ,4.6018868,-74.0771084,Bogotá,Colombia,
1853,Basílica Santuario del Señor de Monserrate ,4.606979551,-74.05588268,Bogotá,Colombia,
1806,Capilla del Sagrario,4.597944185,-74.07559151,Bogotá,Colombia,
1886,Casa de Nariño ,4.59619132,-74.07775734,Bogotá,Colombia,
1016,Casa museo Quinta de Bolivar ,4.60328915,-74.06282018,Bogotá,Colombia,
1814,Catedral Inmaculada Concepción y san Pedro ,4.5972806,-74.0747822,Bogotá,Colombia,
1817,Colección Arquidiócesis de Bogotá ,4.597317,-74.0747542,Bogotá,Colombia,
1199,Colección Camilo Andrés Moreno Bogoya,4.59817914,-74.07601801,Bogotá,Colombia,
812,Colección Carlos Pardo ,4.59817914,-74.07601801,Bogotá,Colombia,
1887,Colección De Narváez ,4.59817914,-74.07601801,Bogotá,Colombia,
1880,Colección Escobar Gómez ,4.59817914,-74.07601801,Bogotá,Colombia,
1905,Colección Garcia Wernher ,4.59817914,-74.07601801,Bogotá,Colombia,
1194,Colección Hero ,4.59817914,-74.07601801,Bogotá,Colombia,
1953,Colección Humberto Lujan ,4.59817914,-74.07601801,Bogotá,Colombia,
1844,Colección José M Sáenz ,4.59817914,-74.07601801,Bogotá,Colombia,
2134,Colección Juan Francisco Hernández ,4.59817914,-74.07601801,Bogotá,Colombia,
1843,Colección Mejía Hernández ,4.59817914,-74.07601801,Bogotá,Colombia,
1896,Colección Miguel Germán-rib ,4.59817914,-74.07601801,Bogotá,Colombia,
1808,Colección orden Agustína Provincia Nuestra  Señora de la Gracia ,4.5938944,-74.0779983,Bogotá,Colombia,
1810,Colección orden Agustína Recoletos ,4.5966342,-74.0725514,Bogotá,Colombia,
1947,Colección orden dominica ,4.6468044,-74.0526405,Bogotá,Colombia,
811,Colección Ortega Acosta ,4.59817914,-74.07601801,Bogotá,Colombia,
1847,Colección Pedro Restrepo ,4.59817914,-74.07601801,Bogotá,Colombia,
1845,"Colección Pizano, Museo de Arte, UNAL",4.634725,-74.080791,Bogotá,Colombia,
1901,Colección Rafael Puyana ,4.59817914,-74.07601801,Bogotá,Colombia,
1938,Colección Rivas Sacconi ,4.59817914,-74.07601801,Bogotá,Colombia,
1943,Colección Sáenz Dávila ,4.59817914,-74.07601801,Bogotá,Colombia,
1945,Colección Saenz Pizano ,4.59817914,-74.07601801,Bogotá,Colombia,
1969,Colección Universidad de Los Andes ,4.6014581,-74.0661334,Bogotá,Colombia,
1861,Colegio León XIII ,4.597797811,-74.07452232,Bogotá,Colombia,
1828,Convento Carmelitas descalzas ,4.6934383,-74.0274581,Bogotá,Colombia,
1,Convento dominico Santa Inés ,4.8499379,-74.1818799,Bogotá,Colombia,
499,Convento la Enseñanza ,4.655365743,-74.05673603,Bogotá,Colombia,
1879,Convento Niño Jesús pobre ,4.61869568,-74.18450307,Bogotá,Colombia,
1932,Curia provincial franciscana ,4.658064497,-74.05776929,Bogotá,Colombia,
1838,Hospital san Juan de Dios ,4.5890537,-74.086555,Bogotá,Colombia,
1917,Iglesia conventual Inmaculada Concepción ,4.5986547,-74.0774906,Bogotá,Colombia,
693,Iglesia Divino salvador ,4.644685559,-74.06912881,Bogotá,Colombia,
1846,Iglesia La Capuchina ,4.604409149,-74.07836433,Bogotá,Colombia,
1031,Iglesia museo de santa Clara ,4.5969528,-74.0772806,Bogotá,Colombia,
73,Iglesia Nuestra Señora de Belén ,4.59245477,-74.07426871,Bogotá,Colombia,
1802,Iglesia Nuestra Señora de Egipto ,4.5935039,-74.0689163,Bogotá,Colombia,
1893,Iglesia Nuestra señora de la Candelaria ,4.5966712,-74.0723414,Bogotá,Colombia,
1897,Iglesia Nuestra Señora de la Peña ,4.586935404,-74.06540706,Bogotá,Colombia,
72,Iglesia Nuestra Señora de las Aguas ,4.602293149,-74.06698383,Bogotá,Colombia,
674,Iglesia Nuestra Señora de las Nieves ,4.6066398,-74.0710542,Bogotá,Colombia,
590,Iglesia san Alfonso Maria Ligorio ,4.628349452,-74.0778645,Bogotá,Colombia,
544,Iglesia san Diego ,4.612702982,-74.0701513,Bogotá,Colombia,
1800,Iglesia san Francisco ,4.602187373,-74.07320032,Bogotá,Colombia,
1877,Iglesia san Ignacio de Loyola ,4.597138655,-74.07547284,Bogotá,Colombia,
1813,Iglesia san Juan de Dios ,4.600942567,-74.0774092,Bogotá,Colombia,
1819,Iglesia santa Bárbara ,4.5921181,-74.0786862,Bogotá,Colombia,
2055,Iglesia santa Bárbara de Usaquén ,4.695211278,-74.0305761,Bogotá,Colombia,
1827,Museo Arqueológico casa del Marqués de San Jorge,4.5948836,-74.07624,Bogotá,Colombia,
1354,Museo Arte Moderno ,4.611201021,-74.06920854,Bogotá,Colombia,
744,Museo Colonial ,4.596871938,-74.07514702,Bogotá,Colombia,
1869,Museo de la Independencia ,4.598312,-74.075114,Bogotá,Colombia,
1839,Museo del Chicó ,4.674019853,-74.04419149,Bogotá,Colombia,
1444,Museo del Seminario Mayor ,4.673732022,-74.04179911,Bogotá,Colombia,
1836,Museo Nacional ,4.6154924,-74.068287,Bogotá,Colombia,
1805,Museos Banco de la República ,4.59726541,-74.07342014,Bogotá,Colombia,
1920,Observatorio Astronómico ,4.596532175,-74.07746627,Bogotá,Colombia,
55,Palacio Arzobispal ,4.597727451,-74.07567613,Bogotá,Colombia,
1878,Provincia colombiana de la Compañía de Jesús ,4.633309804,-74.07592298,Bogotá,Colombia,
589,Sociedad Mariológica colombiana ,4.65060721,-74.06227469,Bogotá,Colombia,
1858,Universidad Colegio Mayor del Rosario ,4.6003909,-74.0729217,Bogotá,Colombia,
1216,Patrimonio Bogotá,4.598062287,-74.07612924,Bogotá,Colombia,
1697,Iglesia san Miguel ,9.367100671,-70.23916695,Boconó,Venezuela,
1060,The Lilly Library - Universidad de Indiana,39.1679072,-86.5189821,Bloomington,Estados Unidos,
1744,Birmingham Museum of Art ,33.5222317,-86.8100742,Birmingham,Estados Unidos,
1589,Ethnologisches Museum - Museo Etnológico,52.45604996,13.29367221,Berlín,Alemania,
975,Colegiata Santa María del Mercado ,41.46552142,-2.860764981,Berlanga del Duero,México,
1560,Capela da Fazenda Boa Esperança ,-20.41127473,-43.98161087,Belo Vale,Brasil,
303,Iglesia Nuestra Señora de Belencito de Nobsa ,5.766310497,-72.90659749,Belencito,Colombia,
219,Iglesia Santiago Apóstol ,-18.7931584,-68.26239793,Huachacalla,Bolivia,
1520,Igreja de São Francisco Xavier Museu de Arte Sacra do Para ,-1.4557156,-48.5023357,Belem,Brasil,
1530,Iglesia Nuestra Señora del Rosario ,10.43461602,-66.87470563,Baruta,Venezuela,
1240,Colección Familia Lovisoni ,10.06344778,-69.31641295,Barquisimeto,Venezuela,
1302,Colección familia Octavio ,10.06344778,-69.31641295,Barquisimeto,Venezuela,
1863,Iglesia la Inmaculada Concepción ,6.636271492,-73.22338763,Barichara,Colombia,
920,Biblioteca Museo Víctor Balaguer ,41.22217277,1.729382966,Barcelona,España,
846,Museo Nacional d'Art de Catalunya ,41.3684399,2.15357,Barcelona,España,
1712,Baltimore Museum of Art ,39.3261668,-76.6193437,Baltimore,Estados Unidos,
611,Maryland Center for History and Culture ,39.2968856,-76.6184369,Baltimore,Estados Unidos,
192,Iglesia san Jerónimo ,15.06250597,-90.241022,San Jerónimo (Baja Verapaz),Guatemala,
46,Catedral santos Felipe y Santiago ,19.48075209,-99.18520425,Azcapotzalco,México,
582,Iglesia san Lucas Evangelista ,19.47090406,-99.18705924,Azcapotzalco,México,
1069,Iglesia Nuestra Señora de la Asunción ,-14.90902626,-70.19497737,Azángaro,México,
534,Iglesia san Francisco ,-14.88068087,-70.58945768,Ayaviri,Perú,
1103,Iglesia de Santiago Apóstol ,19.12751571,-98.80198673,Ayapango,México,
792,Catedral Santa María ,-13.1606284,-74.225214,Ayacucho,Perú,
949,Iglesia Buena muerte ,-13.16147081,-74.22434503,Ayacucho,Perú,
35,Iglesia La Compañía de Jesús ,-13.1613872,-74.2267244,Ayacucho,Perú,
1378,Iglesia la Merced ,-13.1625784,-74.2255529,Ayacucho,Perú,
1477,Iglesia Niño Jesús de Ñeque ,-13.16449371,-74.16840979,Ayacucho,Perú,
1658,Iglesia san Agustín ,-13.1598164,-74.2249283,Ayacucho,Perú,
950,Iglesia san Francisco de Paula ,-13.15861788,-74.22728988,Ayacucho,Perú,
519,Iglesia san Juan de Dios ,-13.16446006,-74.22766413,Ayacucho,Perú,
791,Iglesia santa Ana ,-13.13202762,-74.22952514,Ayacucho,Perú,
1122,Iglesia santa Maria Magdalena ,-13.15758498,-74.22158879,Ayacucho,Perú,
952,Iglesia santo Domingo de Guzmán ,-13.1584374,-74.2255063,Ayacucho,Perú,
1508,Iglesia Virgen del Pilar de Zaragoza del Arco ,-13.15419886,-74.22505518,Ayacucho,Perú,
797,Iglesia y convento de santa Teresa ,-13.167888,-74.2277178,Ayacucho,Perú,
364,Iglesia y convento san Francisco ,-13.16305585,-74.2268266,Ayacucho,Perú,
1071,Iglesia y convento santa Clara ,-13.1632404,-74.2285513,Ayacucho,Perú,
284,Iglesia San Pablo Apóstol ,18.50292584,-98.75320064,Axochiapan,México,
157,Iglesia san Esteban Protomártir ,19.72461514,-98.75797911,Axapusco,México,
1028,Austin Auction Gallery ,30.4570124,-97.7658905,Austin,Estados Unidos,
1745,Blanton Museum of Art ,30.2808109,-97.7376838,Austin,Estados Unidos,University of Texas
1409,Colección Barbara John Duncan,30.2808109,-97.7376838,Austin,Estados Unidos,Blanton Museum of Art
606,Musée des Amériques ,43.6474,0.5878398,Auch,Francia,
1729,San Anton Palace ,35.89661688,14.44627862,Attard ,Malta,
446,Santuario Jesús Nazareno ,21.00531063,-100.7942945,Atotonilco,México,
899,Capilla de la Tercera Orden Franciscana ,18.91052372,-98.43636455,Atlixco,México,
166,Convento de Santa Cecilia ,18.90783169,-98.43526055,Atlixco,México,
427,Convento san Agustín ,18.9096328,-98.4336276,Atlixco,México,
1959,Hospital san Juan de Dios ,-19.0478711,-98.4389112,Atlixco,México,
804,Iglesia san Félix papa ,18.91198212,-98.43171217,Atlixco,México,
113,Iglesia santa Maria de la Natividad ,18.90986652,-98.43360624,Atlixco,México,
1366,Iglesia santa Maria Magdalena Axocopan ,18.91125644,-98.46895321,Atlixco,México,
37,Iglesia y convento de la Merced ,18.9113804,-98.4344782,Atlixco,México,
151,Iglesia y convento la Asunción Acapetlahuaca ,18.91109778,-98.43856842,Atlixco,México,
1322,Iglesia y convento santa Clara ,18.9118144,-98.4334613,Atlixco,México,
1527,Exconvento santa Maria de la Concepción ,19.37192031,-98.1775642,Atlihuetzía,México,
2184,Biblioteca Universidad de Georgia ,33.9540705,-83.3737796,Athens,Estados Unidos,
80,Iglesia san Andrés ,19.54135674,-99.21649441,Atenco,México,
1268,La Granja Azul ,-12.03077718,-76.88670082,Ate ,Perú,
254,Catedral Nuestra Señora de la Anunciación ,25.2814377,-57.6326264,Asunción,Paraguay,
247,Museo Monseñor Juan Sinforiano Bogarin ,-25.28055937,-57.63245416,Asunción,Paraguay,
1352,Capilla Nuestra señora de Loreto - hacienda jesuíta de Arroyozarco ,20.10690041,-99.72615824,Arrollozarco,México,
410,Basilica y convento san Francisco ,-16.39441636,-71.53508964,Arequipa,Perú,
293,Catedral Inmaculada Concepción ,-16.3981179,-71.5366937,Arequipa,Perú,
269,Colección Banco Central de Reserva ,-16.4004218,-71.538187,Arequipa,Perú,
958,Convento de la Recoleta ,-16.39362967,-71.54150363,Arequipa,Perú,
493,Convento dominico santa Catalina de Siena ,-16.3952829,-71.5367908,Arequipa,Perú,
1019,Convento santa Rosa ,-16.3982701,-71.5297653,Arequipa,Perú,
591,Iglesia de Santa Marta ,-16.39784014,-71.53074727,Arequipa,Perú,
49,Iglesia La Compañía de Jesús ,-16.3997944,-71.5364389,Arequipa,Perú,
1788,Iglesia san Agustín Obispo ,-16.3978631,-71.5382018,Arequipa,Perú,
485,Iglesia y convento de santa Teresa ,-16.3962257,-71.5310363,Arequipa,Perú,
831,Patrimonio de la ciudad de Arequipa ,-16.3988224,-71.53688737,Arequipa,Perú,
375,Iglesia Nuestra Señora del Pilar ,9.569967496,-69.21832519,Araure,Venezuela,
961,Iglesia san Bartolomé ,-17.57282377,-65.76868103,Arani,Bolivia,
338,Iglesia san Pedro y san Pablo ,19.3320594,-98.196124,Apetitlán,México,
1411,Iglesia san Juan bautista ,20.54525453,-100.6876594,Apaseo el Grande,México,
1627,Casa Popenoe ,14.55691989,-90.72996617,Antigua,Guatemala,
276,Catedral san José,14.5567716,-90.7330175,Antigua,Guatemala,
1629,Colección Regina Gutiérrez de Donat ,14.55684348,-90.7337456,Antigua,Guatemala,
1519,Ermita de El Calvario ,14.54525173,-90.72970396,Antigua,Guatemala,
1034,Iglesia La Merced ,14.5612059,-90.7345734,Antigua,Guatemala,
444,Iglesia san Francisco ,14.55401032,-90.72971687,Antigua,Guatemala,
248,Museo de Arte Colonial ,14.55708568,-90.73221491,Antigua,Guatemala,
