id,artwork_id,description_id
116331,1333,209
129343,1333,726
264,1334,90
26300,1334,10
26301,1334,225
134018,1334,708
79806,1335,735
126847,1335,589
129756,1335,735
89352,1336,10
89353,1336,10
68379,1337,536
128454,1337,652
144292,1337,163
18598,1338,10
20209,1339,10
198,1340,25
81888,1340,10
81889,1340,10
62981,1341,72
99222,1344,313
85463,1346,10
85467,1346,10
31238,1347,245
144293,1348,163
71081,1349,170
77230,1350,473
16154,1351,100
16157,1351,177
130375,1351,43
82661,1352,364
140052,1352,364
7149,1354,11
138235,1354,693
8810,1354,429
142921,1354,429
74651,1355,525
125847,1355,525
127616,1356,137
139135,1356,817
125478,1357,342
105937,1357,342
105938,1357,164
105939,1357,321
105942,1357,473
138145,1357,831
10344,1357,429
142922,1357,429
105943,1358,588
105944,1358,58
105946,1358,321
105947,1358,159
105948,1358,364
105949,1358,216
130430,1358,515
140053,1358,364
7058,1359,74
105951,1359,321
141418,1359,216
105954,1360,180
131912,1360,180
8899,1361,58
8901,1361,113
8904,1362,74
8906,1362,113
8911,1363,113
105973,1363,58
105979,1364,377
141419,1364,216
105984,1365,58
105986,1365,377
105988,1365,113
105990,1366,58
105997,1367,58
8917,1368,113
106006,1368,58
106012,1369,58
8922,1370,58
8925,1370,113
106022,1370,377
102089,1371,291
13026,1372,58
106026,1372,321
125479,1373,342
26493,1373,58
26494,1373,321
106032,1373,342
106037,1373,364
140054,1373,364
26502,1374,58
9342,1375,58
9344,1375,100
106058,1375,321
106059,1375,377
136856,1375,100
92856,1376,377
106061,1376,58
131490,1376,58
72497,1377,35
72501,1377,216
125922,1377,156
126220,1377,161
34863,1378,335
34864,1378,107
34865,1378,213
138906,1378,107
34868,1379,335
34869,1379,107
138865,1379,401
138907,1379,107
30261,1380,7
30263,1380,65
34874,1381,107
138908,1381,107
83606,1382,360
41004,1383,202
41007,1383,84
115338,1383,15
115341,1383,289
125634,1383,145
132176,1383,289
135516,1383,84
38668,1383,429
142923,1383,429
72504,1384,35
72507,1384,65
72509,1384,335
72511,1384,216
130431,1384,515
141420,1384,216
141421,1384,216
24935,1386,25
66552,1388,10
66553,1388,10
22857,1389,10
22858,1389,10
125593,1390,144
38016,1390,35
38019,1390,346
38021,1390,364
38022,1390,216
114471,1390,289
132177,1390,289
140055,1390,364
141422,1390,216
141423,1390,216
41019,1391,364
115345,1391,15
115347,1391,572
115349,1391,83
125635,1391,145
131926,1391,572
132178,1391,289
140056,1391,364
38673,1391,429
142924,1391,429
41023,1392,45
41027,1392,84
41031,1392,364
115353,1392,515
127581,1392,244
130432,1392,515
132179,1392,289
38680,1392,429
142925,1392,429
316,1393,102
136686,1393,95
31239,1394,10
31241,1394,368
31243,1394,202
31244,1394,245
71408,1395,289
89380,1396,10
89381,1396,10
234,1397,84
98865,1397,10
98866,1397,10
42702,1398,137
42703,1398,137
42708,1398,65
42709,1398,245
42710,1398,245
42711,1398,652
42714,1398,249
42715,1398,150
42718,1398,95
42719,1398,100
42721,1398,10
42722,1398,10
136687,1398,95
127617,1398,137
136857,1398,100
138521,1398,635
144294,1398,163
144295,1398,163
238,1399,84
98870,1399,10
98871,1399,10
24725,1400,291
24727,1400,163
59828,1401,10
132180,1401,289
59831,1402,10
59835,1402,102
132181,1402,289
124488,1403,8
108,1403,55
42730,1403,362
42733,1403,10
42734,1403,10
42736,1403,8
42746,1403,35
42751,1403,45
42753,1403,289
42756,1403,65
42759,1403,84
42760,1403,245
42761,1403,245
42765,1403,150
42767,1403,95
42768,1403,408
42771,1403,116
42774,1403,355
42775,1403,355
42776,1403,216
125923,1403,156
126221,1403,161
126222,1403,161
127430,1403,728
127488,1403,780
128017,1403,255
129215,1403,559
130296,1403,318
131412,1403,55
132182,1403,289
133569,1403,441
135075,1403,582
138522,1403,635
139384,1403,408
146464,1403,697
51897,1404,45
37616,1405,47
130949,1405,42
21057,1406,10
21059,1406,100
21060,1406,10
124489,1407,8
110,1407,55
42778,1407,362
42779,1407,355
42781,1407,8
42785,1407,160
42795,1407,164
42796,1407,45
42799,1407,289
42802,1407,65
42805,1407,25
42806,1407,84
42807,1407,245
42808,1407,245
42814,1407,116
42817,1407,355
42818,1407,355
42819,1407,216
125636,1407,145
126223,1407,161
127489,1407,780
128018,1407,255
129216,1407,559
131344,1407,447
131413,1407,55
132183,1407,289
133570,1407,441
135076,1407,582
139385,1407,408
141424,1407,216
144296,1407,163
92910,1408,346
92912,1408,429
130433,1408,515
142449,1408,429
77549,1408,429
142926,1408,429
39278,1409,338
39279,1409,84
142450,1409,429
37782,1409,429
142927,1409,429
92769,1410,65
92771,1410,346
92772,1410,473
39283,1411,84
142451,1411,429
37788,1411,429
142928,1411,429
77184,1413,291
20452,1414,10
125637,1414,145
51867,1415,10
51868,1415,163
81894,1416,10
81895,1416,10
124490,1417,8
33893,1417,8
33895,1417,202
33896,1417,85
102421,1418,11
102424,1418,202
24938,1419,78
24940,1419,100
8672,1420,163
8674,1420,164
129061,1420,303
132,1421,58
7799,1422,10
7800,1422,84
136761,1422,679
126574,1423,395
138477,1423,706
102426,1424,338
102427,1424,338
102428,1424,473
131201,1424,338
87345,1424,429
142929,1424,429
1071,1425,10
1075,1425,159
1076,1425,160
131685,1425,461
307,1427,100
47949,1427,10
47950,1427,10
47952,1427,82
47953,1427,45
47957,1427,245
47962,1427,10
136858,1427,100
132184,1427,289
59605,1428,35
59608,1428,25
80,1429,82
47972,1429,10
47973,1429,10
47977,1429,45
47979,1429,321
47980,1429,245
47981,1429,245
47986,1429,10
47987,1429,10
132185,1429,289
23249,1430,10
23250,1430,100
23251,1430,120
22265,1431,163
22266,1431,291
12595,1432,163
129344,1432,726
1034,1433,130
136859,1433,100
7912,1434,100
48248,1435,90
121236,1435,10
99225,1436,10
99227,1436,338
83415,1437,100
18714,1438,163
18715,1438,652
18717,1438,338
142452,1438,429
20364,1438,429
142930,1438,429
20348,1439,163
20349,1439,652
20351,1439,338
22212,1439,429
142931,1439,429
143961,1439,633
127582,1440,244
142453,1440,429
22596,1440,429
142932,1440,429
21114,1441,163
21116,1441,338
142454,1441,429
22912,1441,429
142933,1441,429
34938,1442,652
34939,1442,150
34941,1442,163
12812,1443,245
12816,1443,157
12817,1443,164
124430,1444,490
12836,1444,164
129757,1444,735
130434,1444,515
125153,1445,281
81075,1445,327
81080,1445,95
126224,1445,161
128455,1445,652
134332,1445,477
139149,1445,705
144297,1445,163
144298,1445,163
144299,1445,163
144300,1445,163
145530,1445,834
146602,1445,242
69537,1446,8
69538,1446,10
69541,1446,95
89283,1447,10
124668,1448,170
126225,1448,161
135517,1448,84
59734,1450,10
132186,1450,289
69542,1451,8
69543,1451,10
69546,1451,95
18720,1453,80
18722,1453,163
2253,1454,10
2254,1454,163
79379,1455,291
79380,1455,90
79381,1455,90
105924,1457,15
105925,1457,35
105926,1457,338
105928,1457,473
131202,1457,338
57736,1458,50
57739,1458,84
57741,1458,216
135518,1458,84
141425,1458,216
22267,1459,163
22269,1459,291
33155,1460,45
33156,1460,60
33158,1460,99
78,1461,82
48254,1461,45
48255,1461,245
48261,1461,10
132187,1461,289
140057,1461,364
11864,1462,10
11865,1462,132
129062,1462,303
89286,1463,10
89287,1463,10
66561,1464,10
9035,1468,536
9036,1468,132
9037,1468,10
138184,1468,754
200,1470,82
87296,1470,10
87297,1470,82
26692,1471,321
26693,1471,104
26825,1471,50
26826,1471,321
70050,1472,10
70051,1472,291
70053,1472,10
136762,1472,679
146465,1472,697
125154,1473,281
80315,1473,164
27186,1474,245
105861,1475,84
139057,1475,815
12473,1476,163
116343,1476,209
129345,1476,726
22947,1477,10
22949,1477,163
124353,1478,72
124354,1478,450
124355,1478,90
33899,1479,10
33902,1479,321
33903,1479,107
138909,1479,107
89323,1480,10
89328,1481,10
23009,1482,10
23010,1482,132
23011,1482,100
23837,1483,100
23838,1483,10
24950,1484,78
24966,1485,78
24969,1485,163
125924,1486,156
126226,1486,161
144301,1486,163
125925,1487,156
144302,1487,163
16306,1488,10
16307,1488,84
126227,1488,161
144303,1488,163
16313,1489,177
16315,1489,289
16316,1489,137
126228,1489,161
136860,1489,100
146603,1489,242
86918,1491,10
125,1492,58
98775,1492,10
98777,1492,121
127,1493,58
98042,1494,100
136861,1494,100
43030,1495,100
131491,1495,58
37822,1496,5
37823,1496,10
37825,1496,536
37827,1496,100
127317,1496,536
128456,1496,652
144304,1496,163
144305,1496,163
129,1497,58
121,1498,58
81102,1499,10
126229,1499,161
139150,1499,705
140058,1499,364
141426,1499,216
144306,1499,163
144307,1499,163
144308,1499,163
144309,1499,163
144310,1499,163
144311,1499,163
145531,1499,834
141,1500,58
90112,1501,300
90115,1501,194
125926,1501,156
126230,1501,161
126231,1501,161
68413,1502,10
125927,1502,156
126232,1502,161
126233,1502,161
144312,1502,163
144313,1502,163
144314,1502,163
144315,1502,163
51473,1503,35
132188,1503,289
140059,1503,364
66568,1504,10
66570,1504,100
96267,1505,132
68355,1506,35
68357,1506,163
71083,1507,35
71086,1507,170
59609,1508,35
59611,1508,25
51476,1509,35
51477,1509,280
51479,1509,170
83821,1510,10
83822,1510,10
71088,1511,35
71089,1511,170
71092,1512,35
51480,1513,8
125638,1514,145
98,1514,338
118,1514,57
42829,1514,168
42834,1514,177
42837,1514,45
42838,1514,432
42839,1514,363
42841,1514,289
42846,1514,25
42848,1514,245
42849,1514,245
42850,1514,150
42851,1514,99
42853,1514,100
42860,1514,364
42861,1514,429
42895,1514,442
136665,1514,748
126234,1514,161
128019,1514,255
130435,1514,515
131203,1514,338
132189,1514,289
140060,1514,364
142455,1514,429
92380,1514,429
142934,1514,429
144316,1514,163
136862,1515,100
34994,1516,150
34996,1516,163
129063,1516,303
131734,1516,678
486,1517,3
487,1517,100
488,1517,120
10996,1518,10
10999,1518,100
11001,1518,278
107838,1518,394
107842,1518,328
138125,1518,763
139058,1518,815
139231,1518,328
140061,1518,364
34046,1519,5
34047,1519,335
34049,1519,360
34050,1519,213
34051,1519,87
1203,1520,95
1205,1520,164
7067,1521,137
7069,1521,202
106056,1521,364
126784,1521,220
138730,1521,669
140062,1521,364
145705,1521,366
64626,1522,10
64630,1522,60
111594,1522,477
129064,1522,303
134333,1522,477
134334,1522,477
98052,1523,10
146466,1523,697
96774,1524,10
132190,1524,289
124669,1525,170
85757,1525,10
85764,1525,547
126235,1525,161
127318,1525,536
134019,1525,708
141427,1525,216
141428,1525,216
144317,1525,163
71095,1526,10
71096,1526,35
32064,1527,10
32070,1527,170
124602,1528,786
1133,1528,25
129758,1528,735
140063,1528,364
2248,1528,429
142935,1528,429
88840,1529,90
23459,1531,291
23460,1531,25
23462,1531,163
124726,1532,11
73451,1532,11
73454,1532,35
73458,1532,321
73460,1532,477
73463,1532,216
35616,1533,321
35617,1533,321
35618,1533,87
35619,1533,415
18518,1534,10
20082,1534,429
142936,1534,429
95992,1535,100
137951,1535,718
18993,1536,10
36047,1539,202
36050,1539,104
36051,1539,107
36052,1539,213
36053,1539,157
136566,1539,675
138910,1539,107
102436,1540,89
102437,1540,130
129759,1540,735
494,1541,87
1244,1541,47
106321,1541,8
106324,1541,143
106325,1541,22
106327,1541,576
106328,1541,150
106330,1541,87
106332,1541,50
127280,1541,143
127968,1541,22
134261,1541,576
1341,1542,65
1378,1542,47
106659,1542,22
106662,1542,50
106664,1542,346
27351,1543,291
27355,1543,321
27356,1543,652
27357,1543,163
140064,1543,364
124491,1544,8
125639,1544,145
42863,1544,10
42864,1544,10
42865,1544,8
42868,1544,275
42875,1544,45
42876,1544,338
42877,1544,180
42878,1544,289
42881,1544,313
42883,1544,442
42884,1544,245
42885,1544,245
42888,1544,150
42889,1544,100
42892,1544,163
42893,1544,163
42894,1544,129
136863,1544,100
132191,1544,289
141429,1544,216
144318,1544,163
144319,1544,163
48269,1546,10
48270,1546,10
48271,1546,45
48272,1546,321
48273,1546,245
48277,1546,377
48280,1546,100
48282,1546,10
136864,1546,100
132192,1546,289
23252,1548,10
23253,1548,100
23254,1548,120
19551,1549,10
19552,1549,8
45931,1550,10
45932,1550,160
45935,1550,213
112938,1550,291
667,1551,20
111995,1551,10
111996,1551,35
73951,1552,291
73956,1552,10
89184,1553,10
89185,1553,10
39285,1554,100
35548,1555,10
35550,1555,300
35552,1555,346
128020,1555,255
136586,1556,672
11351,1556,3
11352,1556,10
11354,1556,10
11361,1556,50
11366,1556,60
11367,1556,99
11368,1556,120
11372,1556,163
13077,1556,429
142937,1556,429
37830,1557,10
37832,1557,536
37835,1557,100
138523,1557,635
141430,1557,216
144320,1557,163
144321,1557,163
144322,1557,163
146467,1557,697
127060,1558,225
140065,1558,364
65787,1559,35
65788,1559,164
90599,1560,10
90600,1560,10
90604,1560,72
90605,1560,72
90607,1560,10
90608,1560,10
133509,1560,619
135519,1560,84
140066,1560,364
141431,1560,216
24218,1561,291
24222,1561,157
24223,1561,163
134335,1561,477
65876,1562,735
129760,1562,735
56942,1563,10
56943,1563,10
56946,1563,20
56950,1563,245
56951,1563,245
56955,1563,99
56956,1563,100
136865,1563,100
132193,1563,289
139691,1563,157
140067,1563,364
96778,1564,10
96781,1564,65
132194,1564,289
39388,1565,65
39389,1565,202
3556,1566,163
131345,1566,447
30372,1567,10
30373,1567,10
30375,1567,164
30399,1567,3
132195,1567,289
133571,1567,441
34879,1568,65
34880,1568,321
34881,1568,321
138911,1568,107
224,1569,82
102438,1570,291
102439,1570,163
102440,1570,615
131274,1570,615
144323,1570,163
100851,1571,90
100852,1571,65
100853,1571,335
100854,1571,346
83923,1572,65
83924,1572,360
59613,1573,35
59616,1573,25
37618,1574,10
37620,1574,78
43651,1575,10
43655,1575,652
10374,1576,10
10380,1576,95
10381,1576,100
10383,1576,150
10384,1576,163
134262,1576,576
135085,1576,80
138236,1576,693
139232,1576,328
140068,1576,364
1453,1577,35
67954,1578,10
67955,1578,10
67960,1578,132
126236,1578,161
29182,1579,164
68358,1580,10
68359,1580,170
66938,1581,84
128753,1581,4
135520,1581,84
138731,1581,669
140069,1581,364
24224,1582,291
24225,1582,100
24227,1582,163
35630,1583,65
35631,1583,321
35632,1583,321
35633,1583,72
35634,1583,72
35635,1583,82
35636,1583,335
35637,1583,335
135245,1583,82
35648,1584,65
35649,1584,321
35650,1584,321
35651,1584,72
35652,1584,72
35653,1584,82
35654,1584,335
35655,1584,335
129217,1584,559
135246,1584,82
136630,1585,335
35665,1585,65
35666,1585,321
35667,1585,321
35668,1585,72
35669,1585,72
35670,1585,82
35671,1585,335
35672,1585,335
135247,1585,82
139386,1585,408
35675,1586,65
35676,1586,321
35677,1586,321
35678,1586,72
35679,1586,72
35680,1586,82
35681,1586,335
35682,1586,335
135248,1586,82
85388,1587,85
125155,1589,281
28789,1589,10
28790,1589,10
28791,1589,11
28799,1589,90
28801,1589,99
28802,1589,100
132196,1589,289
134336,1589,477
135086,1589,80
84035,1590,4
84037,1590,84
128754,1590,4
23125,1591,291
23129,1591,164
23131,1591,163
131735,1591,678
134337,1591,477
65792,1592,202
56133,1592,429
142938,1592,429
131736,1593,678
27374,1594,291
27378,1594,157
140070,1594,364
33160,1595,10
33163,1595,37
33166,1595,321
33168,1595,99
131737,1595,678
132197,1595,289
133572,1595,441
136567,1595,675
32743,1595,429
142939,1595,429
27790,1596,60
27791,1596,99
27798,1597,10
27805,1597,99
27812,1598,335
27813,1598,99
73958,1599,10
73959,1599,291
30379,1600,10
30380,1600,10
30381,1600,11
124492,1601,8
18570,1601,10
18573,1601,202
112425,1601,85
112426,1601,10
124431,1603,490
66939,1603,10
66940,1603,735
66944,1603,157
66946,1603,504
129761,1603,735
12491,1604,10
116333,1604,490
116335,1604,216
116336,1604,10
129346,1604,726
294,1605,90
124727,1606,11
15397,1606,10
129347,1606,726
129348,1606,726
141245,1606,828
138732,1607,669
81183,1608,536
126237,1608,161
128396,1608,290
128457,1608,652
139151,1608,705
144324,1608,163
144325,1608,163
144326,1608,163
145532,1608,834
124670,1609,170
126238,1609,161
135521,1609,84
48921,1610,225
125640,1611,145
50124,1611,164
50125,1611,150
124432,1612,490
8733,1612,157
8734,1612,163
8735,1612,164
8736,1612,11
48266,1613,90
59738,1614,10
132198,1614,289
48046,1615,8
11869,1616,90
11870,1616,130
11873,1616,735
11874,1616,10
134338,1616,477
139438,1616,821
