id,Lugar,latitud,longitud,,
581,Iglesia san Lucas Evangelista (San Lucas Xoloc),19.77583587,-98.99803987,,
1351,Iglesia san Lucas Totolmaloya (San Lucas Totolmaloya),20.16724238,-99.89632131,,
240,Iglesia san Luis (San Luis Tehuiloyocan),19.03857536,-98.33819894,,
133,Iglesia san Luis de Tolosa (Tlalmanalco),19.20561996,-98.8017762,,
861,Iglesia san Luis Obispo (Teolocholco),19.24454307,-98.19110969,,
888,Iglesia san Marcelo (Lima),-12.04660116,-77.03707896,,
980,Iglesia san Marcos (Aguascalientes),21.87939322,-102.3045919,,
328,Iglesia san Marcos evangelista (Puebla),19.04787964,-98.2044468,,
477,Iglesia san Martín (Potosí),-19.5882626,-65.74770305,,
483,Iglesia san Martín (Vilque),-15.76641812,-70.25804304,,
1576,Iglesia San Martin de Turs (Huarocondo),-13.41513281,-72.20811158,,
421,Iglesia san Mateo (Cáceres),39.47327801,-6.371059309,,
136,Iglesia san Mateo (Calpulalpan de Méndez),17.30681247,-96.44696593,,
848,Iglesia san Mateo (Texcalyacac),19.13234245,-99.50191793,,
841,Iglesia san Mateo Apóstol y Evangelista (San Mateo Xoloc),19.70352016,-99.25276864,,
1435,Iglesia san Mateo Peñasco (San Mateo Peñasco),17.15141716,-97.533602,,
1319,Iglesia san Matias (Pinos),22.29794535,-101.575474,,
1697,Iglesia san Miguel (Boconó),9.367100671,-70.23916695,,
1065,Iglesia san Miguel (Pitumarca),-13.98019075,-71.41683374,,
1129,Iglesia san Miguel (Tomave),-19.9737214,-66.43247823,,
910,Iglesia san Miguel Arcángel (Cayma),-16.3815351,-71.5460821,,
317,Iglesia san Miguel Arcángel (CdMx),19.43642846,-99.13604378,,
341,Iglesia san Miguel Arcángel (Cocula),20.36517745,-103.8215223,,
1297,Iglesia san Miguel Arcángel (Octopan),20.57484732,-100.7480476,,
1872,Iglesia san Miguel Arcángel (Oiba),6.264517384,-73.29870383,,
235,Iglesia san Miguel Arcángel (Puebla),19.05736271,-98.20807036,,
257,Iglesia san Miguel Arcángel (San Miguel de Allende),20.91357668,-100.7437187,,
1822,Iglesia san Miguel Arcángel (Subachoque),4.92837366,-74.17358352,,
1309,Iglesia san Miguel arcángel Buenavista (Buenavista),21.39047119,-101.9644227,,
885,Iglesia san Miguel Arcángel Nonoalco (CdMx),19.45495415,-99.15099431,,
1086,Iglesia san Miguel Coatlinchan (Texcoco),19.45130137,-98.87478767,,
228,Iglesia san Miguel Tianguisnahuac (Cholula),19.06119511,-98.3038489,,
1439,Iglesia san Miguel Xochimehuacán (San Andrés Cholula),19.05004696,-98.29976166,,
350,Iglesia san Miguelito (Cholula),19.06647998,-98.3030699,,
1105,Iglesia san Miguelito (San Andrés Cholula),19.02954707,-98.31855343,,
720,Iglesia san Nicolás (Madrid),40.4120747,-3.6989862,,
1303,Iglesia san Nicolás de Bari (Andenes),-13.45499647,-72.2557607,,
44,"Iglesia san Nicolás de Tolentino (Salamanca, Gto.)",20.5166675,-101.2024706,,
874,Iglesia san Nicolás Tolentino (San Nicolás Peralta),19.3588817,-99.4835052,,
1183,Iglesia San Pablo (La Paz),-16.43459696,-68.21746671,,
135,Iglesia san Pablo (San Pablo del Monte),19.12017383,-98.17169913,,
284,Iglesia San Pablo Apóstol (Axochiapan),18.50292584,-98.75320064,,
432,Iglesia San Pablo Apóstol (CdMx),19.42585613,-99.12861061,,
399,Iglesia san Pablo Apóstol (Huehuetoca),19.83614767,-99.20405645,,
396,Iglesia san Pablo Apóstol (Ocongate),-13.62942302,-71.38558476,,
220,Iglesia san Pablo Tecamac (Cholula),19.05278704,-98.30696363,,
258,Iglesia san Pablo Villa (San Pablo Villa de Mitla),16.92839996,-96.35944493,,
1590,Iglesia san Pedro (Cangallo),-13.6294871,-74.1431156,,
1825,Iglesia san Pedro (Juli),-16.2126925,-69.4604377,,
252,Iglesia san Pedro (Lima),-12.0492053,-77.0289975,,
320,Iglesia san Pedro (Zacatlán),19.9319669,-97.9612805,,
934,Iglesia San Pedro Apóstol (Andahuaylillas),-13.6745194,-71.6777991,,
712,Iglesia san Pedro Apóstol (Calca),-13.32175955,-71.95556031,,
41,Iglesia san Pedro Apóstol (Cuzco),-13.5208933,-71.9836917,,
722,Iglesia san Pedro Apóstol (Occoruro),-15.0564345,-71.12600017,,
719,Iglesia san Pedro Apóstol (Pisaq),-13.40727578,-71.83324935,,
983,Iglesia san Pedro Apóstol (Quiquijana),-13.8225571,-71.5417011,,
1075,Iglesia san Pedro Apóstol (Urubamba),-13.30499816,-72.11592071,,
16,Iglesia san Pedro Apóstol (Zapopan),20.7219393,-103.3908319,,
232,Iglesia san Pedro Cholula (Cholula),19.0637353,-98.306163,,
1327,Iglesia san Pedro de Alcántara - San Diego (Guanajuato),21.0155975,-101.2531731,,
1104,"Iglesia San Pedro de Alcántara (Cabanaconde, Perú)",-15.6223215,-71.9802056,,
1518,Iglesia san Pedro de Quinua (Quinua),-13.049008,-74.1389618,,
1162,Iglesia San Pedro de Tiwanaku (La Paz) ,-16.55291809,-68.6806788,,
1381,Iglesia san Pedro González Telmo (Buenos Aires),-34.620776,-58.370604,,
1231,Iglesia san Pedro Nolasco (Molinos),-25.4382999,-66.2920662,,
141,Iglesia san Pedro y san Pablo (Acaxochitlán),20.1606172,-98.2632429,,
338,Iglesia san Pedro y san Pablo (Apetitlán),19.3320594,-98.196124,,
835,Iglesia San Pedro y San Pablo (Tequixtepec),18.06017155,-97.71907529,,
1207,Iglesia san Pedro Zacatenco (CdMx),19.5051462,-99.1215739,,
1369,Iglesia san Rafael Comac (San Andrés Cholula),19.03493655,-98.30859647,,
1413,Iglesia san Ramón Nonato (Puebla),19.05146499,-98.20268765,,
1664,Iglesia san Roque (Potosí),-19.5810702,-65.7511553,,
925,Iglesia san Sebastián (CdMx),19.3471648,-99.1841412,,
351,Iglesia san Sebastián (Cuzco),-13.530099,-71.93805,,
422,Iglesia san Sebastián (El venado),22.9317792,-101.0944091,,
54,Iglesia san Sebastian (Huancavelica),-12.7879811,-74.9762654,,
623,Iglesia san Sebastián (Lima),-12.0436835,-77.0369484,,
1047,Iglesia san Sebastián (Querétaro),20.6003087,-100.3926801,,
76,Iglesia san Sebastián (Zinacatepec),18.33357408,-97.24489364,,
283,Iglesia san Sebastián mártir (Puebla),19.0491274,-98.2111776,,
879,Iglesia san Simón (Yehualtepec),18.79449091,-97.6619111,,
1258,Iglesia san Vicente Ferrer (Juchitán de Zaragoza),16.43322855,-95.02330168,,
40,Iglesia san Vicente Ferrer (Santiago),-33.40753161,-70.54203273,,
791,Iglesia santa Ana (Ayacucho),-13.13202762,-74.22952514,,
615,Iglesia santa Ana (Chiautempan),19.31287139,-98.19703374,,
2082,Iglesia santa Ana (Isla Margarita),11.06965932,-63.92256285,,
1507,Iglesia santa Ana (Maca),-15.64160483,-71.77074191,,
182,Iglesia santa Ana (Queretaro),20.59456511,-100.4013855,,
618,Iglesia santa Ana (Yauri),-14.7931895,-71.41317129,,
1819,Iglesia santa Bárbara (Bogotá),4.5921181,-74.0786862,,
701,Iglesia santa Bárbara (Ilave),-16.08690124,-69.63601267,,
1565,Iglesia santa Bárbara (Santafe de Antioquia),6.5570508,-75.8257498,,
1970,Iglesia santa Bárbara (Tunja),5.5299405,-73.3637587,,
215,Iglesia santa Bárbara Almoloya (Cholula),19.0956635,-98.3047773,,
1414,Iglesia santa Bárbara de franciscanos Dieguinos (Puebla),19.03496227,-98.17710634,,
2055,Iglesia santa Bárbara de Usaquén (Bogotá),4.695211278,-74.0305761,,
22,Iglesia santa Clara de Asis (Lerma),19.2860723,-99.5108647,,
204,Iglesia santa Clara de Asís (Puebla),19.0458168,-98.1955791,,
1182,Iglesia Santa Cruz (Carabuco),-15.75724653,-69.06383461,,
859,Iglesia santa Cruz (Tecámac de Felipe Villanueva),19.71169801,-98.96759963,,
1318,Iglesia santa Cruz de Jerusalem o Santos Lugares (San Pedro Cholula),19.06577491,-98.31058559,,
1391,Iglesia santa Cruz de Jerusalén Atoyac (CdMx),19.36998697,-99.1609159,,
843,Iglesia santa Cruz del alto (Puebla),19.04628922,-98.18779904,,
856,Iglesia santa Inés  (Zacatelco),19.2152822,-98.239443,,
1345,Iglesia santa Ines (Ahuatempa),18.4113376,-98.0181752,,
740,Iglesia santa Isabel de Xiloxoxtla (Tlaxcala),19.26787285,-98.21434747,,
1326,Iglesia santa Isabel Tepetzala (Acajete),19.11195712,-97.93921239,,
512,Iglesia santa Liberata (Lima),-12.03504007,-77.02631126,,
605,Iglesia santa Lucía (Cucaita),5.544342767,-73.45377357,,
1995,Iglesia santa Lucía (Guane),6.67804927,-73.24006153,,
43,Iglesia santa Lucía (San Cristóbal de las Casas),16.73212157,-92.63699664,,
576,Iglesia santa Lucía de Pichigua (Pichigua),-14.6776506,-71.40639063,,
301,Iglesia santa Lucía del camino (Oaxaca),17.06449873,-96.69421244,,
138,Iglesia santa María Actipan de Morelos (Acatzingo),18.95824106,-97.80318815,,
845,Iglesia santa María Acuexcomac (Puebla),19.03712734,-98.38440144,,
164,Iglesia santa María Atlihuetzía (Yauhquemehcan),19.37292666,-98.17699582,,
833,Iglesia santa María Chiconautla (Ecatepec),19.63104586,-98.9971852,,
1021,Iglesia santa Maria de la Asunción (Acajete),19.10505113,-97.95177303,,
864,Iglesia santa María De La Asunción (Molcaxac),18.73749166,-97.91099355,,
830,Iglesia santa María de la Asunción Tepapayeca (Izúcar de Matamoros),18.91197625,-98.43917525,,
113,Iglesia santa Maria de la Natividad (Atlixco),18.90986652,-98.43360624,,
836,Iglesia santa María de la Natividad (Tamazulapám del Progreso),17.67232392,-97.57155442,,
974,Iglesia santa María de la Visitación (CdMx),19.27427165,-99.13661926,,
1310,Iglesia santa María de las Rosas (Toluca),19.2737885,-99.6466063,,
309,Iglesia santa María de los Ángeles (San Mateo Atenco),19.26773084,-99.55279737,,
1111,Iglesia Santa María de los Dolores (Tegucigalpa),14.10859546,-87.20642105,,
1110,Iglesia santa María de Ozumbilla (Tecámac de Felipe Villanueva),19.67877381,-98.9976322,,
24,Iglesia santa María la Redonda (CdMx),19.4414155,-99.14086173,,
1122,Iglesia santa Maria Magdalena (Ayacucho),-13.15758498,-74.22158879,,
834,Iglesia santa María Magdalena (Tepetlaoxtoc de Hidalgo),19.57258676,-98.81832819,,
1366,Iglesia santa Maria Magdalena Axocopan (Atlixco),18.91125644,-98.46895321,,
271,Iglesia santa María Magdalena Coapa (San Pedro Cholula),19.05098881,-98.31419634,,
1355,Iglesia santa Maria Magdalena Huizachitla (Coacalco),19.63388622,-99.08879503,,
107,Iglesia santa Maria Nativitas (Nativitas),19.23393587,-98.31474381,,
1432,Iglesia santa María Tlacatecpa (Contla),19.33980795,-98.16514308,,
1359,Iglesia santa Maria Tonanzintla (San Andrés Cholula),19.03003178,-98.31972923,,
150,Iglesia santa María Tulpetlac (Ecatepec),19.56907154,-99.05010774,,
1392,Iglesia santa María Xixitla (Cholula),19.05780438,-98.31208651,,
89,Iglesia santa Prisca (Taxco),18.5563949,-99.6055549,,
2061,Iglesia santa Rita de Casia (Tuta),5.690002345,-73.22732958,,
1609,Iglesia santa Rosa de Lima (Caracas),10.4671568,-66.86073,,
447,Iglesia santa Rosa de Lima (Morelia),19.7048824,-101.194918,,
441,Iglesia santa Rosa Viterbo (Querétaro),20.58895137,-100.3964564,,
752,Iglesia santa Teresa (CdMx),19.4339833,-99.1306442,,
308,Iglesia santa Úrsula Zimatepec (Yauhquemehcan),19.42196848,-98.16581342,,
1239,Iglesia santa Vera Cruz (CdMx),19.43704966,-99.14228658,,
219,Iglesia Santiago Apóstol (Belén de Huachacalla),-18.7931584,-68.26239793,,
1063,"Iglesia Santiago Apóstol (Caicay, Perú)",-13.5975519,-71.6968779,,
1493,Iglesia Santiago Apóstol (CdMx),19.24868955,-99.1231674,,
1255,Iglesia Santiago Apóstol (Curahuara de Carangas),-17.841913,-68.4086256,,
1924,Iglesia Santiago apóstol (Funza),4.716011071,-74.21191807,,
359,Iglesia Santiago Apóstol (Huacané),-15.20417739,-69.7608967,,
829,Iglesia Santiago apóstol (Ixtaltepec),17.03388532,-96.56525345,,
230,Iglesia Santiago Apóstol (Lamay),-13.36413319,-71.92010073,,
1137,Iglesia Santiago Apóstol (Lampa),-15.36482676,-70.3670059,,
270,Iglesia Santiago apóstol (Lucre),-13.63136787,-71.73630268,,
1000,Iglesia Santiago Apóstol (Nopalucan),19.2157732,-97.82161208,,
272,Iglesia Santiago apóstol (Ollataytambo),-13.25761785,-72.26496924,,
253,Iglesia Santiago apóstol (Pacarectambo),-13.75631781,-71.95616436,,
1131,Iglesia Santiago Apóstol (Pomata),-16.26942742,-69.29224809,,
1425,Iglesia Santiago apóstol (San Luis Potosí),22.16815588,-100.9784636,,
122,Iglesia Santiago Apóstol (Tecali de Herrera),18.90108373,-97.96873588,,
1889,Iglesia Santiago apóstol (Tenjo),4.8719493,-74.1443997,,
307,Iglesia Santiago apóstol (Tetla),19.4420384,-98.10403206,,
124,Iglesia Santiago Apóstol (Tonalá),20.62402945,-103.241296,,
1784,"Iglesia Santiago Apóstol (Tuxpan, Mich)",19.56830397,-100.4636565,,
1569,Iglesia Santiago Apóstol (Urcos),-13.6882389,-71.62595088,,
1023,Iglesia Santiago Apóstol (Yucay),-13.31755208,-72.08852514,,
1476,Iglesia Santiago de Andamarca (Andamarca),-18.77927381,-67.50728417,,
404,"Iglesia Santiago de Calamarca (Calamarca, Bol)",-16.90558183,-68.11462297,,
227,Iglesia Santiago Mixquitla (Cholula),19.06990519,-98.30663063,,
243,Iglesia Santiago Xicotenco (San Andrés Cholula),19.04835555,-98.29385658,,
1925,Iglesia Santisima Trinidad (Cartagena),10.42070352,-75.5454274,,
426,Iglesia Santísima Trinidad (Paz del río),5.985106476,-72.74955969,,
242,Iglesia Santísima Trinidad Zenteocalco (San Andrés Cholula),19.04812977,-98.29862925,,
710,"Iglesia santísimo Salvador (Salvador, Cuzco)",-13.49211991,-71.77808411,,
913,"Iglesia Santo Cristo de Burgos (Jiménez, Chih.)",27.13072342,-104.9239742,,
131,Iglesia santo Domingo (Cuenca),-2.895119474,-79.00611708,,
85,Iglesia santo Domingo (Mixcoac-CdMx),19.3719874,-99.1829636,,
180,Iglesia santo Domingo (Santo Domingo),18.4714836,-69.8851933,,
947,Iglesia santo Domingo (Sucre),-19.04798861,-65.25775559,,
1807,Iglesia santo Domingo (Tunja),5.5329789,-73.3631688,,
546,Iglesia santo Domingo (Zacatecas),22.7764069,-102.5733181,,
952,Iglesia santo Domingo de Guzmán (Ayacucho),-13.1584374,-74.2255063,,
29,Iglesia santo Domingo de Guzmán (San Cristobal de las Casas),16.7416054,-92.6375127,,
1290,Iglesia Santo Niño de Mauilac (San Andrés Cholula),19.04638676,-98.29959502,,
217,Iglesia Santo Niño Perdido (Cholula),19.06818661,-98.30049629,,
316,Iglesia Santos Reyes (Etla),17.2058107,-96.81004584,,
449,Iglesia Santuario de Guápulo (Quito),-0.1998840371,-78.47557472,,
1618,Iglesia Santuario del Desierto de Nuestra Señora de Guadalupe (Mexquitic de Carmona),22.15723484,-101.0917606,,
200,Iglesia santuario san Pedro Claver (Cartagena),10.42181109,-75.55100074,,
773,Iglesia Santuario Santa Cruz de los milagros (Corrientes),-27.47133794,-58.84015189,,
1013,Iglesia Señor de los Trabajos (Puebla),19.05161664,-98.20234082,,
1254,Iglesia Señor de Sumalao (Salta),-25.05617066,-65.4527249,,
1323,Iglesia Señor del Barrio (Zumpango),19.80208409,-99.09902123,,
197,"Iglesia Señor del Hospital (Salamanca, Gto)",20.56960416,-101.1997039,,
714,Iglesia Señor del Santuario - Santuario Mapethé (Cardonal),20.66362701,-99.1379134,,
573,Iglesia Todos los Santos (Huanoquite),-13.68203784,-72.01769705,,
1832,Iglesia Nuestra Señora del Rosario (Turmequé),5.3233672,-73.4905851,,
750,Iglesia Virgen Asunta (Limatambo),-13.4802792,-72.44257649,,
1574,Iglesia Virgen Asunta (Oropesa),-13.59781567,-71.7622569,,
754,Iglesia Virgen de Belén (Calca),-13.3223691,-71.95598693,,
1873,Iglesia Virgen de la Inmaculada de San Diego (Aguascalientes),21.88383644,-102.2959736,,
965,Iglesia Virgen de la Natividad (Santiago de Huata),-16.23224644,-68.50408839,,
676,"Iglesia Virgen de las Nieves (Sangarará, Perú)",-13.94662568,-71.60397637,,
1385,Iglesia Virgen del Carmen (Accha),-13.97097483,-71.83150988,,
1269,Iglesia Virgen del Carmen (Paucartambo),-13.31777585,-71.59596386,,
768,Iglesia Virgen del Carmen (Surimana),-14.10861936,-71.53375964,,
1508,Iglesia Virgen del Pilar de Zaragoza del Arco (Ayacucho),-13.15419886,-74.22505518,,
1125,Iglesia Virgen del Rosario (Hualahoyo),-12.06746696,-75.20966943,,
1472,Iglesia Virgen del Rosario y San Francisco de Asís (Tilcara),-23.5770706,-65.3916469,,
360,Iglesia Virgen Dolorosa (Oropesa),-13.59448485,-71.76349692,,
1080,"Iglesia Virgen Inmaculada (Checacupe, Perú)",-14.0254346,-71.4533374,,
322,Iglesia y capilla Santo Cristo (Tlacolula),16.954964,-96.47811661,,
70,Iglesia y convento agustino san Juan de Sahagún (Salamanca),20.5675938,-101.198236,,
730,Iglesia y convento carmelita santa Teresa de Jesús (Cuzco),-13.5154508,-71.9812137,,
273,Iglesia y convento de la Concepción (Quito),-0.2193351,-78.5122336,,
37,Iglesia y convento de la Merced (Atlixco),18.9113804,-98.4344782,,
1115,Iglesia y convento de la Santisima Trinidad (Lima),-12.05085375,-77.03133311,,
1320,Iglesia y convento de la Santisima Trinidad (Puebla),19.04583531,-98.19978935,,
368,Iglesia y convento de la Trinidad Carmen Bajo (Quito),0.2186357,-78.5101602,,
472,Iglesia y convento de las Nazarenas (Lima),-12.04531656,-77.03741087,,
260,Iglesia y convento de los Descalzos (Lima),-12.03346714,-77.02450946,,
1256,Iglesia y convento de San Francisco (Córdoba),-31.41889021,-64.18319691,,
1233,Iglesia y convento de san Francisco (Salta),-24.79014299,-65.40816177,,
1203,Iglesia y convento de san Francisco (San Miguel Allende),20.91482033,-100.7421386,,
485,Iglesia y convento de santa Teresa (Arequipa),-16.3962257,-71.5310363,,
797,Iglesia y convento de santa Teresa (Ayacucho),-13.167888,-74.2277178,,
1088,Iglesia y convento de santa Teresa (Buenos Aires),-34.6069014,-58.4236085,,
199,Iglesia y convento del Carmen (Lima),-12.0512349,-77.0185536,,
1265,Iglesia y convento del Carmen (Trujillo),-8.1091457,-79.0237127,,
1029,Iglesia y convento del Carmen de San José - Carmen Alto (Quito),0.2224002,-78.5150244,,
832,Iglesia y convento del señor de Singuilucan (Singuilucan),19.96891683,-98.51756046,,
332,Iglesia y convento dominico de la Asunción (Amecameca),19.1278202,-98.7674358,,
208,Iglesia y convento dominico san Pablo de los Frailes (Puebla),19.0548425,-98.2011712,,
1399,Iglesia y convento franciscano de la Asuncion (Tlaxcala),19.3140391,-98.23787188,,
503,Iglesia y convento franciscano de la Recoleta (Santiago),-33.43011721,-70.64762059,,
139,Iglesia y convento franciscano San Martín (Huaquechula),18.77059458,-98.54059224,,
151,Iglesia y convento la Asunción Acapetlahuaca (Atlixco),18.91109778,-98.43856842,,
264,Iglesia y convento La Merced (Cuzco),-13.518274,-71.9794961,,
251,Iglesia y convento La Merced (Quito),-0.2181402,-78.5137009,,
233,Iglesia y convento los Santos Reyes (Meztitlán),20.59717498,-98.76304434,,
57,Iglesia y convento Museo del Carmen (CdMx),19.3453231,-99.1897641,,
1799,Iglesia y convento Nuestra Señora de Monguí (Monguí),5.7220064,-72.8491556,,
803,Iglesia y convento Nuestra señora del Carmen (Cuenca),-2.9112245,-79.0091242,,
1417,Iglesia y convento san Agustín (CdMx),19.43085446,-99.1364265,,
577,Iglesia y convento san Antonio Abad (Cuzco),-13.52517518,-71.95105408,,
62,Iglesia y convento san Diego de Alcalá (Guanajuato),21.01575772,-101.2532053,,
364,Iglesia y convento san Francisco (Ayacucho),-13.16305585,-74.2268266,,
724,Iglesia y convento san Francisco (Cochabamba),-17.39170169,-66.15542093,,
697,Iglesia y convento san Francisco (la Paz),-16.4957695,-68.13755803,,
789,Iglesia y convento san Francisco (Potosí),-19.59105458,-65.75287593,,
305,Iglesia y convento san Francisco (Santiago),-33.44230423,-70.64780765,,
165,Iglesia y convento san Francisco de Asis (Cuzco),-13.51819232,-71.98209461,,
12,Iglesia y convento san Jerónimo (Puebla),19.04314361,-98.19723229,,
13,Iglesia y convento san Jerónimo (Tlacochahuaya),17.00866615,-96.58114321,,
1604,Iglesia y convento san Joaquín (CdMx),19.45265995,-99.20829538,,
1572,Iglesia y convento san José (Córdoba),-31.4174451,-64.18491965,,
145,Iglesia y convento san José de Capuchinas (Oaxaca),17.06404612,-96.73012881,,
8,Iglesia y convento san Nicolás de Bari (Oxtotipac),19.6559451,-98.7927854,,
1300,Ex Colección Reza Castaños,19.43272357,-99.1332305,,
1390,Iglesia y convento san Pedro (Querétaro),20.6379451,-100.3975779,,
902,Iglesia y convento san Pedro y san Pablo (Calimaya),19.1632108,-99.6169116,,
314,Iglesia y convento san Pedro y san Pablo (Teposcolula),17.5114239,-97.4898554,,
1322,Iglesia y convento santa Clara (Atlixco),18.9118144,-98.4334613,,
1071,Iglesia y convento santa Clara (Ayacucho),-13.1632404,-74.2285513,,
626,Iglesia y convento santa Clara (Cuzco),-13.519975,-71.9821316,,
411,Iglesia y convento santa Clara (Quito),-0.2218329,-78.5161942,,
898,Iglesia y convento santa Clara (Sucre),-19.0493264,-65.2566614,,
892,Iglesia y convento santa Clara (Trujillo),-8.1083888,-79.0258347,,
1292,Iglesia y convento santa Maria Magdalena (Cuitzeo),19.96906629,-101.1378911,,
207,Iglesia y convento santa María Magdalena (Quecholac),18.95619329,-97.65964394,,
349,Iglesia y convento santa Teresa (Potosí),-19.5891325,-65.7570228,,
226,Iglesia y convento santa Teresa (Queretaro),20.5909681,-100.3887928,,
406,Iglesia y convento santa Teresa (Sucre),-19.0490438,-65.2547174,,
15,Iglesia y convento santo Domingo (Oaxaca),17.0656986,-96.723242,,
71,Iglesia y exconvento san Jerónimo  (CdMx),19.42663136,-99.13734852,,
928,Iglesia y museo conventual de las conceptas (Loja),-3.9972408,-79.2006205,,
967,Iglesia y museo de arte religioso de San Francisco (Cajamarca),-7.156579369,-78.5167779,,
1296,Iglesia y pinacoteca de la Compañía de Jesús y san Felipe Neri (Guanajuato),21.04462004,-101.2479304,,
84,Iglesia y pinacoteca san Felipe Neri La Profesa (CdMx),19.43392651,-99.13640125,,
538,Iglesias y beaterio Nuestra Señora de Copacabana (Lima),-12.03980579,-77.02828148,,
1583,Igreja Antigo Recolhimento de N. S. da Conceicao (Olinda),-8.011516613,-34.85149934,,
1650,Igreja Compañía de Jesús (Diamantina),-18.24721984,-43.60119338,,
607,Igreja Convento Nossa Senhora dos Anjos (Penedo),-10.2896985,-36.58458573,,
1184,Igreja Cosme y Damian (Igaraçu),-7.833820672,-34.90617246,,
1541,Igreja da Ordem Terceira Carmo (Sao Paulo),-23.5504219,-46.6312122,,
1192,Igreja da Ordem Terceira Chagas Seráfico Pai São Francisco (Sao Paulo),-23.5504219,-46.6312122,,
1551,"Igreja da Ordem Terceira de São Domingos Gusmao (Salvador, Bahía)",-12.9735715,-38.5094123,,
1529,Igreja da Ordem Terceira de São Francisco (Recife),-8.0140852,-34.8474449,,
1461,"Igreja da Ordem Terceira de São Francisco (Salvador, Bahía)",-12.974403,-38.5088946,,
1195,Igreja da Ordem Terceira de São Francisco da Penitência (Rio de Janeiro),-22.9071821,-43.1790456,,
1543,Igreja da Ordem Terceira do Carmo (Recife),-8.0661062,-34.8797681,,
1333,Igreja de Nossa Senhora do Carmo (João Pessoa),-7.116443108,-34.88248587,,
517,Igreja de Nossa Senhora da Conceição das Jaqueiras (Recife),-8.037493326,-34.90536692,,
568,"Igreja de Nossa Senhora da Palma (Salvador, Bahía)",-12.9775978,-38.510916,,
1176,Igreja de Nossa Senhora do Bonsucesso (Rio de Janeiro),-22.90570761,-43.17033228,,
1536,Igreja de Nossa Senhora do Carmo (Diamantina),-18.2459029,-43.5962056,,
569,"Igreja de Nossa Senhora do Pilar (Salvador, Bahía)",-12.96568049,-38.50669974,,
799,Igreja de Nossa Senhora do Rosário (Embu),-23.65053125,-46.85315939,,
578,Igreja de Nossa Senhora dos Prazeres (Jaboatão dos Guarapes),-8.150823224,-34.931551,,
1209,Igreja de São Francisco (Mariana),-20.3782424,-43.4178749,,
1528,Igreja de São Francisco de Assis (Diamantina),-18.24378534,-43.59857767,,
1520,Igreja de São Francisco Xavier Museu de Arte Sacra do Para (Belem),-1.4557156,-48.5023357,,
600,"Igreja del convento de São Francisco (Salvador, Bahía)",-12.9747001,-38.50903,,
1533,Igreja do Carmo (San Cristobal),-11.0157605,-37.2071528,,
1197,"Igreja do Convento santa Clara do Desterro (Salvador, Bahía)",-12.9769233,-38.5068454,,
437,Igreja do Santíssimo Sacramento (Recife),-8.061930566,-34.88522165,,
1556,Igreja dos Órfãos de São Joaquim (Salvador de bahía),-12.94943465,-38.50037182,,
556,"Igreja e convento Nossa Senhora da Graça (Salvador, Bahía)",-12.99944187,-38.52369767,,
1171,"Igreja e convento Nossa Senhora do Carmo (Salvador, Bahía)",-12.968801,-38.5074556,,
1531,Igreja e Residência dos Reis Magos (Serra),-20.05803755,-40.19238194,,
1118,"Igreja e santa Casa de Misericordia da Bahía (Salvador, Bahía)",-12.97369071,-38.51199509,,
1567,Igreja Matriz de de Santo Antonio (Ouro Branco),-20.52076331,-43.69181763,,
1478,Igreja Matriz de Nossa Senhora da Candelária (Itu Sao Paulo),-23.2639794,-47.29943367,,
547,Igreja Matriz de Nossa Senhora da Candelária (Rio de janeiro),-22.90063549,-43.17779899,,
1654,Igreja Matriz de Nossa Senhora da Penha (Vitoriano Veloso),-21.05359498,-44.0892135,,
487,Igreja Matriz de Nossa Senhora de Nazaré (Santa Rita Durao),-20.18284754,-43.41513158,,
478,"Igreja Matriz de Nossa Senhora de Nazaré, Cachoeira do Campo (Ouro Preto)",-20.34628799,-43.66990108,,
1554,Igreja Matriz de Nossa Senhora Divina Pastora (Divina Pastora),-10.67718761,-37.14803499,,
543,Igreja Matriz de Nossa Senhora do Pilar (Ouro Preto),-20.38648404,-43.50749275,,
571,Igreja Matriz de Nossa Senhora do Rosário (Cachoeira),-12.60440179,-38.96299627,,
774,Igreja matriz de Santo Antônio (Itaverava),-20.67689265,-43.61033421,,
772,Igreja Matriz de Santo Antônio (Tiradentes),-21.11025025,-44.17833567,,
1635,Igreja Matriz de São José da Lagoa (Nova Era),-19.76560868,-43.03795168,,
1547,Igreja Matriz de São Miguel do Cajuru de Arcângelo (Sao Joao del Rei),-21.3045071,-44.31637859,,
798,"Igreja Matriz do Santíssimo Sacramento e Santana (Salvador, Bahía)",-12.97652846,-38.50855441,,
621,Igreja Matriz santa Ana (Santana),-20.78787716,-43.69167629,,
1545,Igreja Matriz São Tomé das Letras (São Tomé das Letras),-21.72253993,-44.98533119,,
511,Igreja Nossa Senhora da Conceição dos Militares (Recife),-8.06391822,-34.88013063,,
557,"Igreja Nossa Senhora da Saúde e da Glória (Salvador, Bahía)",-12.97229732,-38.50589979,,
894,Igreja Nossa Senhora das Merces (Diamantina),-18.2466702,-43.5983564,,
1219,Igreja Nossa Senhora das Merces (Tiradentes),-21.1088802,-44.1720116,,
678,Igreja Nossa Senhora de las Nieves (Olinda),-8.012251883,-34.85208848,,
497,"Igreja Nossa Senhora de Nazaré (Salvador, Bahía)",-12.97417308,-38.50206619,,
82,Igreja Nossa senhora del Rosario (Diamantina),-18.245923,-43.5944098,,
